word,machine_translation,human_translation,machine_translation_updated
cultivate,gbin,NA,gbin
cultivated,gbin,NA,gbin
cultivation,ogbin,NA,ogbin
culture,asa,NA,asa
cunning,arekereke,NA,arekereke
curable,imularada,NA,imularada
curiosity,iwariiri,NA,iwariiri
curl,tẹ-,ikakò,ikakò
cushion,timutimu,NA,timutimu
customer,onibara,NA,onibara
dame,dame,obinrin,obinrin
dance,ijó,NA,ijó
daughter,ọmọbinrin,NA,ọmọbinrin
deal,adehun,NA,adehun
debate,ijiroro,NA,ijiroro
declaratory,ikede,NA,ikede
dedication,ìyàsímímọ́,NA,ìyàsímímọ́
defend,gbeja,NA,gbeja
defended,gbeja,NA,gbeja
defending,gbeja,NA,gbeja
defense,olugbeja,NA,olugbeja
definitive,pataki,NA,pataki
degree,ìyí,NA,ìyí
delegate,aṣoju,NA,aṣoju
deliberate,moomo,NA,moomo
deliverance,itusile,NA,itusile
delivery,ifijiṣẹ,NA,ifijiṣẹ
democracy,tiwantiwa,NA,tiwantiwa
demonstrable,afihan,NA,afihan
demonstrative,afihan,NA,afihan
dependent,ti o gbẹkẹle,NA,ti o gbẹkẹle
depth,ijinle,NA,ijinle
descriptive,ijuwe,NA,ijuwe
deserve,yẹ,NA,yẹ
deserved,yẹ,NA,yẹ
designer,onise,NA,onise
destination,nlo,ibi tá nlọ,ibi tá nlọ
detect,ri,NA,ri
detection,erin,iwa ri,iwa ri
determination,ipinnu,NA,ipinnu
develop,dagbasoke,NA,dagbasoke
devotional,ifọkansin,NA,ifọkansin
dexterity,alaigbọran,ọlọgbọn,ọlọgbọn
dictionary,iwe -itumọ,NA,iwe -itumọ
dietary,onjẹunjẹ,ounjẹ jijẹ,ounjẹ jijẹ
dinner,ounje ale,NA,ounje ale
diplomacy,diplomacy,ọgbọn olori ilu,ọgbọn olori ilu
director,oludari,NA,oludari
discovery,Awari,NA,Awari
discreet,olóye,gbọn,gbọn
discretion,làákàyè,NA,làákàyè
discretionary,lakaye,lo ọgbọn,lo ọgbọn
discussion,ijiroro,NA,ijiroro
disinfection,imukuro,NA,imukuro
disposed,sọnu,NA,sọnu
disseminate,tan kaakiri,NA,tan kaakiri
distillation,distillation,ro,ro
diverse,orisirisi,NA,orisirisi
diversion,iyipada,NA,iyipada
divinity,Ibawi,iwa orun,iwa orun
doctor,dokita,NA,dokita
doer,oluṣe,NA,oluṣe
dogged,dogged,iforiti,iforiti
dolphin,ẹja,NA,ẹja
donation,ẹbun,NA,ẹbun
dove,àdàbà,NA,àdàbà
durability,agbara,NA,agbara
dutiful,tọkàntọkàn,NA,tọkàntọkàn
earl,eti,oye nla,oye nla
earn,jo'gun,NA,jo'gun
easement,irorun,NA,irorun
eat,jẹun,NA,jẹun
edification,atunse,NA,atunse
educate,kọ ẹkọ,NA,kọ ẹkọ
educational,ẹkọ,NA,ẹkọ
efficacy,ipa,NA,ipa
efficiency,ṣiṣe,agbara lati ṣiṣẹ,agbara lati ṣiṣẹ
effort,akitiyan,NA,akitiyan
ejaculation,ejaculation,wí lojiji,wí lojiji
elaboration,ṣiṣe alaye,NA,ṣiṣe alaye
elder,alagba,NA,alagba
elders,awon agba,NA,awon agba
elect,yan,NA,yan
electric,itanna,ina,ina
electricity,itanna,NA,itanna
elevation,igbega,NA,igbega
eligible,yẹ,NA,yẹ
elucidate,ṣe alaye,NA,ṣe alaye
emancipation,ominira,NA,ominira
eminently,pataki,NA,pataki
emir,ọba,NA,ọba
emulate,fara wé,NA,fara wé
enable,jeki,NA,jeki
enablement,agbara,NA,agbara
endeavor,igbiyanju,NA,igbiyanju
endless,ailopin,NA,ailopin
endow,fi fun,NA,fi fun
endowed,ebun,fi fun,fi fun
endowment,ẹbun,NA,ẹbun
endurance,ìfaradà,NA,ìfaradà
endure,farada,NA,farada
enforce,fi agbara mu,NA,fi agbara mu
engaged,npe,NA,npe
ensemble,akopọ,NA,akopọ
ensign,asia,NA,asia
entertained,ṣe ere idaraya,NA,ṣe ere idaraya
entertainment,idanilaraya,NA,idanilaraya
environ,àyíká,NA,àyíká
epitome,apọju,ikekuro,ikekuro
equality,isọgba,idọgba,idọgba
equally,dogba,NA,dogba
equilibrium,iwontunwonsi,NA,iwontunwonsi
equity,inifura,NA,inifura
erotic,itagiri,NA,itagiri
errand,iṣẹ,NA,iṣẹ
escape,sa,NA,sa
essential,pataki,NA,pataki
established,mulẹ,NA,mulẹ
esteem,niyi,NA,niyi
esthetic,esthetic,nifẹ ẹwà,nifẹ ẹwà
ethics,iwa rere,NA,iwa rere
evergreen,alawọ ewe,owa bakanna,owa bakanna
evident,kedere,NA,kedere
evolution,itankalẹ,idagba diẹdiẹ si,idagba diẹdiẹ si
exchange,paṣipaarọ,NA,paṣipaarọ
excitable,yiyatọ,le ru-soke,le ru-soke
excitation,simi,n ru soke,n ru soke
exemption,idasile,NA,idasile
exhort,iyanju,NA,iyanju
exhortation,iyanju,NA,iyanju
existence,aye,NA,aye
exotic,nla,NA,nla
expect,reti,NA,reti
expectation,ireti,NA,ireti
expedient,anfaani,yiyẹ titọ,yiyẹ titọ
expedition,irin ajo,NA,irin ajo
experienced,ti ni iriri,NA,ti ni iriri
expert,amoye,NA,amoye
expertise,expertiserìr.,imoye,imoye
explain,se alaye,NA,se alaye
extensive,sanlalu,o fagun,o fagun
extra,afikun,NA,afikun
extricate,yọ jade,NA,yọ jade
facts,mon,nkan to daju,nkan to daju
faculty,Oluko,ọgbọn ori,ọgbọn ori
fain,fain,tayọ-tayọ,tayọ-tayọ
familiar,faramọ,NA,faramọ
familiarity,faramọ,NA,faramọ
favoritism,ojusaju,NA,ojusaju
feature,ẹya -ara,NA,ẹya -ara
fellow,elegbe,NA,elegbe
fellowship,idapo,NA,idapo
female,obinrin,NA,obinrin
festival,ajọdun,NA,ajọdun
fete,fete,ṣe alejo,ṣe alejo
fiesta,ayẹyẹ,NA,ayẹyẹ
finally,nipari,NA,nipari
finery,itanran,NA,itanran
finesse,finesse,ìmọ to dara,ìmọ to dara
fireball,fireball,bọọlu iná,bọọlu iná
fireproof,fireproof,di ina lọnà,di ina lọnà
firmness,iduroṣinṣin,NA,iduroṣinṣin
firstborn,akọbi,NA,akọbi
fitting,ibamu,NA,ibamu
fixture,imuduro,NA,imuduro
fleet,ọkọ oju -omi kekere,ẹgbẹ-ọkọ,ẹgbẹ-ọkọ
flirt,flirt,sire ifẹ,sire ifẹ
floral,ti ododo,NA,ti ododo
flow,ṣàn,NA,ṣàn
flowery,aladodo,NA,aladodo
flush,danu,NA,danu
flying,fifo,NA,fifo
focus,idojukọ,NA,idojukọ
food,ounje,NA,ounje
football,bọọlu afẹsẹgba,NA,bọọlu afẹsẹgba
forbearance,ifarada,NA,ifarada
fore,iwaju,NA,iwaju
forefathers,awon baba nla,NA,awon baba nla
foregoing,tẹlẹ,NA,tẹlẹ
foreman,olori,NA,olori
forerunner,aṣaaju -ọna,aṣaaju,aṣaaju
foresee,foresee,imọtẹlẹ,imọtẹlẹ
foreseen,asọtẹlẹ,NA,asọtẹlẹ
forge,forge,da,da
forgiven,dariji,NA,dariji
formative,agbekalẹ,NA,agbekalẹ
formula,agbekalẹ,NA,agbekalẹ
forte,agbara,nkan to tayo ni,nkan to tayo ni
forthcoming,ti n bọ,NA,ti n bọ
fortify,fikun,NA,fikun
fortress,odi,NA,odi
forward,siwaju,NA,siwaju
found,ri,NA,ri
foundation,ipile,NA,ipile
frank,otitọ,NA,otitọ
frankness,ododo,NA,ododo
fraternal,arakunrin,NA,arakunrin
freely,larọwọto,NA,larọwọto
friend,ore,NA,ore
friendship,ore,NA,ore
full,kun,NA,kun
fully,ni kikun,NA,ni kikun
fundamental,ipilẹ,pataki,pataki
fuse,fiusi,NA,fiusi
fusion,idapọ,NA,idapọ
garden,ọgba,NA,ọgba
garnet,garnet,òkúta pupa mimọ,òkúta pupa mimọ
garrison,agbo ogun,NA,agbo ogun
gazette,iwe iroyin,NA,iwe iroyin
gear,jia,NA,jia
general,gbogboogbo,NA,gbogboogbo
genteel,jeje,pẹlẹ,pẹlẹ
gentleman,jeje,arakunrin,arakunrin
gentleness,irẹlẹ,NA,irẹlẹ
gentry,oore,awọn bọkini,awọn bọkini
geranium,geranium,eweko,eweko
gigantic,gigantic,tobi,tobi
giggle,rerin,NA,rerin
girder,giri,oti-igi ile,oti-igi ile
giving,fífúnni,NA,fífúnni
glide,rọra,yọ pẹlẹ,yọ pẹlẹ
glittering,didan,NA,didan
glorification,iyin,NA,iyin
gloss,didan,NA,didan
godly,iwa -bi -Ọlọrun,NA,iwa -bi -Ọlọrun
goods,awọn ẹru,NA,awọn ẹru
gospel,ihinrere,NA,ihinrere
govern,ṣe akoso,NA,ṣe akoso
graduation,ipari ẹkọ,NA,ipari ẹkọ
grandchildren,awon omo omo,NA,awon omo omo
grandmother,iya agba,NA,iya agba
green,alawọ ewe,NA,alawọ ewe
gregarious,alafẹfẹ,fifanimọra,fifanimọra
grist,grist,wòrò irugbin,wòrò irugbin
groundwork,ipilẹ ilẹ,ipilẹṣẹ,ipilẹṣẹ
grow,dagba,NA,dagba
guard,oluso,NA,oluso
guardian,alagbato,NA,alagbato
guardianship,alagbato,NA,alagbato
gubernatorial,gomina,NA,gomina
guide,itọsọna,NA,itọsọna
guidebook,iwe itọsọna,NA,iwe itọsọna
guru,guru,ọmọwe,ọmọwe
guts,ifun,NA,ifun
gymnast,elere idaraya,NA,elere idaraya
habitat,ibugbe,NA,ibugbe
harvest,ikore,NA,ikore
haven,ibudo,NA,ibudo
healing,iwosan,NA,iwosan
hearth,ileru,NA,ileru
heavens,awon orun,NA,awon orun
hedonism,hedonism,wíwá igbadun,wíwá igbadun
heft,heft,gbe,gbe
helmet,àṣíborí,NA,àṣíborí
helper,oluranlọwọ,NA,oluranlọwọ
herbal,egboigi,NA,egboigi
heroics,akọni,NA,akọni
heroism,akọni,NA,akọni
heyday,ojo nla,NA,ojo nla
highest,ti o ga julọ,NA,ti o ga julọ
hilarity,hilarity,ariya,ariya
hire,bẹwẹ,gba ọya iṣẹ,gba ọya iṣẹ
hobby,ifisere,NA,ifisere
holiday,isinmi,NA,isinmi
holiness,iwa -mimo,NA,iwa -mimo
homology,isọdọkan,ni iwa kaana,ni iwa kaana
honey,oyin,NA,oyin
honeymoon,ijẹfaaji ijẹfaaji tọkọtaya,NA,ijẹfaaji ijẹfaaji tọkọtaya
horizon,ipade,ìpàdé ilẹ on ọrun,ìpàdé ilẹ on ọrun
hospitality,aájò àlejò,NA,aájò àlejò
household,ìdílé,NA,ìdílé
housekeeping,itọju ile,NA,itọju ile
humanitarian,omoniyan,NA,omoniyan
humanity,eda eniyan,NA,eda eniyan
humbled,onirẹlẹ,irẹlẹ,irẹlẹ
humbly,onirẹlẹ,pẹlu irẹlẹ,pẹlu irẹlẹ
humorist,alarinrin,NA,alarinrin
husbandry,oko -oko,iroko,iroko
hush,dakẹ,NA,dakẹ
hut,ahere,NA,ahere
hygienic,imototo,NA,imototo
hymn,orin iyin,NA,orin iyin
idealism,bojumu,NA,bojumu
illumination,itanna,NA,itanna
illustrate,ṣàkàwé,NA,ṣàkàwé
immediately,lẹsẹkẹsẹ,NA,lẹsẹkẹsẹ
immerse,rì bọmi,NA,rì bọmi
immovable,aidibajẹ,NA,aidibajẹ
impart,funni,fi-fun,fi-fun
impervious,ailagbara,ko-kan,ko-kan
impression,sami,NA,sami
improvise,improvise,da boṣeri,da boṣeri
inalienable,aidibajẹ,ailegbapada,ailegbapada
inauguration,ifilọlẹ,NA,ifilọlẹ
incisive,incisive,kiakia,kiakia
include,pẹlu,NA,pẹlu
included,to wa,NA,to wa
including,pẹlu,NA,pẹlu
inclusive,jumo,NA,jumo
income,owo oya,NA,owo oya
indelible,aidibajẹ,laileparẹ,laileparẹ
indemnity,aiṣedeede,igbọwọ nitori ibajẹ,igbọwọ nitori ibajẹ
independence,ominira,NA,ominira
individuality,ẹni -kọọkan,NA,ẹni -kọọkan
indomitable,ailopin,lailepin,lailepin
ineffable,ineffable,aileyipada,aileyipada
infant,ìkókó,NA,ìkókó
infiltration,ifibọ,NA,ifibọ
infinite,ailopin,NA,ailopin
infinity,ailopin,NA,ailopin
influence,ipa,NA,ipa
information,alaye,NA,alaye
inheritance,ogún,NA,ogún
inimitable,inimitable,lailẹgbẹ,lailẹgbẹ
innocence,alaiṣẹ,NA,alaiṣẹ
innocent,alaiṣẹ,NA,alaiṣẹ
innocently,alaiṣẹ,NA,alaiṣẹ
inquirer,onibeere,NA,onibeere
inquiry,ibeere,NA,ibeere
inseparable,ti a ko le pin,NA,ti a ko le pin
insignia,aami,NA,aami
inspector,olubẹwo,NA,olubẹwo
instinctive,àdámọ́ni,NA,àdámọ́ni
instruct,kọ,NA,kọ
instruction,itọnisọna,NA,itọnisọna
instructor,oluko,NA,oluko
insure,ṣe iṣeduro,NA,ṣe iṣeduro
intellect,ọgbọn,NA,ọgbọn
intellectual,oloye,NA,oloye
intended,ti pinnu,NA,ti pinnu
intercourse,ajọṣepọ,NA,ajọṣepọ
interior,inu ilohunsoke,inu,inu
interlocutory,ajọṣepọ,NA,ajọṣepọ
interlude,interlude,akoko inahun,akoko inahun
interminable,interminable,lailopin,lailopin
intervention,ilowosi,NA,ilowosi
intonation,intonation,igbesoke ohun,igbesoke ohun
intrepid,aifoya,NA,aifoya
intuition,ogbon inu,NA,ogbon inu
invariably,nigbagbogbo,NA,nigbagbogbo
inventor,onihumọ,NA,onihumọ
investigate,se iwadi,NA,se iwadi
invitation,ifiwepe,NA,ifiwepe
iron,irin,NA,irin
irreducible,aidibajẹ,NA,aidibajẹ
irrefutable,irrefutable,ailedù,ailedù
jackpot,jackpot,ìfẹ tokaju,ìfẹ tokaju
jam,Jam,eso-igi tàsé,eso-igi tàsé
jest,ẹlẹya,NA,ẹlẹya
job,iṣẹ,NA,iṣẹ
joined,darapo,NA,darapo
joker,awada,NA,awada
joking,nse awada,NA,nse awada
journalist,oniroyin,NA,oniroyin
journey,irin -ajo,NA,irin -ajo
jubilee,jubeli,NA,jubeli
judicial,adajọ,NA,adajọ
jump,fo,NA,fo
justifiable,idalare,NA,idalare
justification,idalare,NA,idalare
keepsake,ṣetọju,NA,ṣetọju
ken,ken,oye,oye
keynote,koko,NA,koko
keystone,okuta okuta,òkúta aarin,òkúta aarin
kindred,ibatan,NA,ibatan
king,ọba,NA,ọba
kitten,ọmọ ologbo,NA,ọmọ ologbo
knack,akọni,ọgbọn,ọgbọn
knight,knight,oloye kan,oloye kan
knowing,mọ,NA,mọ
knowledge,imo,NA,imo
labor,laala,NA,laala
lace,lesi,NA,lesi
lamb,ọdọ Aguntan,NA,ọdọ Aguntan
land,ilẹ,NA,ilẹ
landed,ilẹ,NA,ilẹ
laser,lesa,NA,lesa
laughter,ẹrin,NA,ẹrin
launch,ifilole,NA,ifilole
laureate,laureate,ọjọgbọn,ọjọgbọn
laurel,laureli,NA,laureli
laurels,laureli,NA,laureli
leader,olori,NA,olori
league,liigi,NA,liigi
learn,kọ ẹkọ,NA,kọ ẹkọ
learning,ẹkọ,NA,ẹkọ
lecturer,olukọni,NA,olukọni
leeway,leeway,eti to-laye,eti to-laye
legalized,legalized,tofin-fayegba,tofin-fayegba
legibility,legibility,tofin-fayegba,tofin-fayegba
legible,legible,hàn ni kika,hàn ni kika
leisure,fàájì,NA,fàájì
leisurely,fàájì,NA,fàájì
lemma,lemma,ofin,ofin
lesson,ẹkọ,NA,ẹkọ
lettered,leta,pẹlu iwe,pẹlu iwe
level,ipele,NA,ipele
liberal,lawọ,NA,lawọ
library,ile -ikawe,NA,ile -ikawe
lifeblood,ẹjẹ ẹjẹ,nkan pataki,nkan pataki
lighthouse,ile ina,NA,ile ina
linguist,onimọ -ede,NA,onimọ -ede
lion,kiniun,NA,kiniun
lithe,lithe,tirin,tirin
longevity,gigun,NA,gigun
lord,oluwa,NA,oluwa
lordship,oluwa,NA,oluwa
lovemaking,ifẹ,NA,ifẹ
luscious,luscious,wùnni,wùnni
lyre,lyre,ohun-elo orin,ohun-elo orin
magnet,oofa,NA,oofa
magnetism,oofa,NA,oofa
magnetite,magnetite,ofà,ofà
maiden,omidan,NA,omidan
main,akọkọ,NA,akọkọ
mainstay,pataki,NA,pataki
major,pataki,NA,pataki
majority,poju,NA,poju
manage,ṣakoso,NA,ṣakoso
management,isakoso,NA,isakoso
mandarin,mandarin,èdè chinese,èdè chinese
manhood,okunrin,NA,okunrin
manifested,farahan,NA,farahan
manly,ọkunrin,NA,ọkunrin
manna,manna,mana,mana
mannered,ihuwasi,NA,ihuwasi
manners,iwa,NA,iwa
manufacturer,olupese,NA,olupese
march,Oṣù,irin lẹsẹsẹ,irin lẹsẹsẹ
marked,samisi,NA,samisi
marketable,ọjà,NA,ọjà
marquis,marquis,eyan nla,eyan nla
marriage,igbeyawo,NA,igbeyawo
marrow,ọra,ọra egungun,ọra egungun
marry,fẹ,NA,fẹ
marshal,marshal,to lẹsẹsẹ,to lẹsẹsẹ
masculine,akọ,NA,akọ
massage,ifọwọra,NA,ifọwọra
mate,alabaṣepọ,NA,alabaṣepọ
maternal,ìyá,NA,ìyá
matrimony,igbeyawo,NA,igbeyawo
matron,matron,ìyá agba,ìyá agba
maximum,o pọju,NA,o pọju
mayor,baálẹ̀,NA,baálẹ̀
meadow,koriko,NA,koriko
measured,won,NA,won
mediate,alarina,NA,alarina
mediation,ilaja,NA,ilaja
mediator,olulaja,NA,olulaja
medical,egbogi,NA,egbogi
meditate,ṣe àṣàrò,NA,ṣe àṣàrò
mediterranean,Mẹditarenia,NA,Mẹditarenia
medley,medley,nkan-aropọ,nkan-aropọ
memento,iranti,ohun iranti,ohun iranti
mending,atunse,NA,atunse
menses,awọn oṣu,ẹjẹ nkan-oṣu,ẹjẹ nkan-oṣu
mentor,olutojueni,NA,olutojueni
merge,dapọ,NA,dapọ
metropolitan,ilu nla,NA,ilu nla
microscopy,microscopy,mikirosukopu,mikirosukopu
midwife,agbẹbi,NA,agbẹbi
midwifery,agbẹbi,NA,agbẹbi
mime,mime,fẹ-jọ orin,fẹ-jọ orin
mindful,lokan,NA,lokan
mindfulness,ifarabalẹ,NA,ifarabalẹ
ministry,iṣẹ -iranṣẹ,NA,iṣẹ -iranṣẹ
missionary,ihinrere,NA,ihinrere
model,awoṣe,NA,awoṣe
moderate,dede,NA,dede
moderator,oniwontunniwonsi,NA,oniwontunniwonsi
momentum,ipa,nkan irin,nkan irin
monetary,owo,NA,owo
money,owo,NA,owo
monk,monk,alufa,alufa
monument,arabara,ohun iranti,ohun iranti
moral,iwa,NA,iwa
morals,iwa,NA,iwa
mortar,amọ,NA,amọ
mother,iya,NA,iya
motherhood,abiyamọ,NA,abiyamọ
motive,idi,NA,idi
movable,movable,ṣeegbe,ṣeegbe
mover,gbigbe,NA,gbigbe
mug,ago,NA,ago
muscular,iṣan,NA,iṣan
music,orin,NA,orin
musical,orin,NA,orin
mutable,mutable,to yipada,to yipada
mutual,ifowosowopo,NA,ifowosowopo
nap,orun,NA,orun
naturalist,afenifere,ọjọgbọn ẹda,ọjọgbọn ẹda
nectar,oyin,adun-ara ododo,adun-ara ododo
needle,abẹrẹ,NA,abẹrẹ
negotiate,duna,NA,duna
negotiator,oludunadura,NA,oludunadura
neighbor,aladugbo,NA,aladugbo
nerve,nafu,agbara ọgbọn,agbara ọgbọn
nestle,itẹ -ẹiyẹ,NA,itẹ -ẹiyẹ
nobility,ọlọla,NA,ọlọla
nobleman,olola,NA,olola
nomination,yiyan,NA,yiyan
normality,iwuwasi,wa ni-ilani,wa ni-ilani
notable,ohun akiyesi,NA,ohun akiyesi
notables,awọn ogbontarigi,NA,awọn ogbontarigi
noted,woye,NA,woye
notion,iro,NA,iro
notoriety,ogbontarigi,NA,ogbontarigi
numbers,awọn nọmba,NA,awọn nọmba
nurse,nọọsi,NA,nọọsi
nursery,nọsìrì,NA,nọsìrì
nurture,tọ́jú,NA,tọ́jú
nutritious,ounjẹ,NA,ounjẹ
oak,igi oaku,NA,igi oaku
oath,ibura,NA,ibura
obedience,igboran,NA,igboran
objective,ohun to wa,ilepa,ilepa
obliging,ọranyan,NA,ọranyan
observant,alafojusi,NA,alafojusi
obvious,kedere,NA,kedere
occupant,olugbe,NA,olugbe
occupation,ojúṣe,NA,ojúṣe
occupy,gba,NA,gba
offer,pese,NA,pese
officer,Oṣiṣẹ,NA,Oṣiṣẹ
offset,aiṣedeede,NA,aiṣedeede
offshoot,offshoot,ehu eweko,ehu eweko
omnipotence,alagbara,NA,alagbara
omniscient,ologbon,NA,ologbon
opera,opera,ere,ere
opportune,anfani,NA,anfani
optimist,ireti,NA,ireti
option,aṣayan,NA,aṣayan
optional,iyan,NA,iyan
oracle,ororo,ibi idahun,ibi idahun
oration,oration,ìṣòro gbangba,ìṣòro gbangba
orchestra,onilu,agbo olorin,agbo olorin
ordained,ti a ti yan,NA,ti a ti yan
ordination,isọdimimọ,NA,isọdimimọ
organic,Organic,lati nkọ-emi,lati nkọ-emi
organization,agbari,ikojo,ikojo
organize,ṣeto,NA,ṣeto
organized,ṣeto,NA,ṣeto
orgasm,itanna,igbadun,igbadun
ornamented,ohun ọṣọ,NA,ohun ọṣọ
ornate,ọṣọ,ẹwa,ẹwa
outburst,ariwo,NA,ariwo
outcome,abajade,NA,abajade
outward,ode,NA,ode
overwhelming,lagbara,NA,lagbara
ownership,nini,NA,nini
pacific,pacific,tutu,tutu
pad,paadi,NA,paadi
padding,fifẹ,NA,fifẹ
paddle,paddle,fẹ,fẹ
palatable,adun,NA,adun
palliative,palliative,nkan itura,nkan itura
panacea,panacea,idahun,idahun
panache,panache,igbekele,igbekele
panier,panier,duro,duro
paprika,paprika,ata- tataṣe,ata- tataṣe
parade,Itolẹsẹ,NA,Itolẹsẹ
paragon,paragon,opagun,opagun
paraphrase,atunkọ,NA,atunkọ
parentage,obi,NA,obi
parietal,parietal,ara-ara,ara-ara
partake,ṣe alabapin,NA,ṣe alabapin
participation,ikopa,NA,ikopa
partner,alabaṣepọ,NA,alabaṣepọ
partnership,ajọṣepọ,NA,ajọṣepọ
pastime,ere idaraya,NA,ere idaraya
pastor,aguntan,olusọ aguntan,olusọ aguntan
pastry,àkàrà,NA,àkàrà
pasture,pápá ìjẹko,NA,pápá ìjẹko
patent,itọsi,àṣẹ itosi-nkan,àṣẹ itosi-nkan
patriarchal,baba -nla,NA,baba -nla
patron,alabojuto,NA,alabojuto
patronage,patronage,itileyin,itileyin
pay,san,NA,san
peacock,oyinbo,ẹiyẹ ologe,ẹiyẹ ologe
peck,peck,jẹ,jẹ
peculiarity,peculiarity,iwa ọtọ,iwa ọtọ
pedigree,iran,NA,iran
penchant,alafẹfẹ,ìfẹ giga,ìfẹ giga
perceive,woye,NA,woye
perceptible,ni oye,NA,ni oye
perennial,perennial,titi,titi
performer,osere,NA,osere
perk,perk,ni ayọ,ni ayọ
permission,igbanilaaye,NA,igbanilaaye
perpetuity,ayeraye,iduro lailai,iduro lailai
persistence,itẹramọṣẹ,NA,itẹramọṣẹ
persistent,jubẹẹlo,NA,jubẹẹlo
personable,personable,iri to wuni,iri to wuni
pertinent,ti o yẹ,NA,ti o yẹ
petroleum,epo,NA,epo
pharmaceutical,elegbogi,NA,elegbogi
philanthropist,alaanu,NA,alaanu
philanthropy,alaanu,NA,alaanu
philosopher,onimoye,NA,onimoye
phoenix,Fenisiani,eyan olowo,eyan olowo
phonetic,phonetic,ohun ọrọ,ohun ọrọ
physician,dokita,NA,dokita
physics,fisiksi,NA,fisiksi
physiology,fisioloji,NA,fisioloji
physique,ara,NA,ara
pick,mu,NA,mu
picnic,pikiniki,NA,pikiniki
pill,egbogi,NA,egbogi
pillow,irọri,NA,irọri
pilot,awaokoofurufu,NA,awaokoofurufu
pioneer,aṣáájú -ọ̀nà,NA,aṣáájú -ọ̀nà
pious,olooto,nifọkansin,nifọkansin
pith,pith,nkan,nkan
pivot,agbedemeji,NA,agbedemeji
placid,placid,lalafia,lalafia
planning,igbogun,ero,ero
playground,ibi -iṣere,NA,ibi -iṣere
playhouse,ile ere,NA,ile ere
pledge,ògo,ohun eri,ohun eri
plenary,apejọpọ,NA,apejọpọ
plexus,plexus,iṣẹ àwọn,iṣẹ àwọn
plum,Pupa buulu toṣokunkun,NA,Pupa buulu toṣokunkun
plumb,plumb,òjé idiwọn,òjé idiwọn
ply,ply,ṣe apọn,ṣe apọn
pointedly,ni pato,NA,ni pato
police,olopa,NA,olopa
policeman,ọlọpa,NA,ọlọpa
polish,pólándì,NA,pólándì
politic,oloselu,NA,oloselu
pool,adagun -odo,NA,adagun -odo
pope,Pope,alufa,alufa
popularity,gbale,NA,gbale
popularized,gbajumo,NA,gbajumo
population,olugbe,NA,olugbe
possess,gbà,NA,gbà
potable,ni agbara,dara,dara
potency,agbara,NA,agbara
practice,adaṣe,NA,adaṣe
practiced,niwa,daṣe,daṣe
practise,adaṣe,daṣe,daṣe
precaution,iṣọra,NA,iṣọra
precede,ṣaaju,NA,ṣaaju
precedence,iṣaaju,NA,iṣaaju
precision,konge,NA,konge
predilection,predilection,nifẹ sí,nifẹ sí
predominant,bori,NA,bori
premises,agbegbe ile,NA,agbegbe ile
prepare,mura,NA,mura
prescient,igba atijọ,fi ìmọ han,fi ìmọ han
presence,niwaju,NA,niwaju
present,wa,NA,wa
presentable,gbekalẹ,NA,gbekalẹ
preservative,olutọju,NA,olutọju
preserve,se itoju,NA,se itoju
president,Aare,NA,Aare
prevail,bori,NA,bori
prevention,idena,NA,idena
priest,alufa,NA,alufa
priesthood,oyè àlùfáà,NA,oyè àlùfáà
priestly,alufaa,NA,alufaa
primacy,alakoko,NA,alakoko
primary,akọkọ,NA,akọkọ
prime,nomba,dara púpọ,dara púpọ
primer,alakoko,iwe kika ekini,iwe kika ekini
prince,alade,ọmọ oba,ọmọ oba
princely,ọmọ -alade,NA,ọmọ -alade
princess,binrin,ọmọ ọba binrin,ọmọ ọba binrin
principal,olori,NA,olori
pristine,alailẹgbẹ,atetekọse,atetekọse
probity,iṣeeṣe,olotọ,olotọ
procedure,ilana,NA,ilana
procession,ilana,irin ọpọ enia lesese,irin ọpọ enia lesese
procure,rira,NA,rira
prodigal,oninaku,oninakuna,oninakuna
producer,olupilẹṣẹ,NA,olupilẹṣẹ
producing,iṣelọpọ,NA,iṣelọpọ
production,gbóògì,iṣelọpọ,iṣelọpọ
productivity,iṣelọpọ,NA,iṣelọpọ
profession,oojo,ijẹwọ,ijẹwọ
professional,ọjọgbọn,NA,ọjọgbọn
professor,ojogbon,NA,ojogbon
proficiency,pipe,NA,pipe
progression,itesiwaju,NA,itesiwaju
prominently,pataki,NA,pataki
promotion,igbega,NA,igbega
prop,atilẹyin,NA,atilẹyin
prophet,woli,NA,woli
proposition,igbero,NA,igbero
protecting,aabo,NA,aabo
protector,alaabo,NA,alaabo
prove,fi mule,NA,fi mule
proverbial,owe,NA,owe
provide,pese,NA,pese
providing,pese,NA,pese
psalm,Psalm,orin Dafidi,orin Dafidi
public,ti gbogbo eniyan,NA,ti gbogbo eniyan
pull,Fa,NA,Fa
pulpit,pulpit,pẹpẹ,pẹpẹ
punctuality,àsìkò,NA,àsìkò
puppy,ọmọ aja,NA,ọmọ aja
purely,odasaka,NA,odasaka
purification,ìwẹnumọ,NA,ìwẹnumọ
purist,purist,onifẹ òtítọ,onifẹ òtítọ
purity,mimo,NA,mimo
qualifying,iyege,NA,iyege
quest,ibere,NA,ibere
question,ibeere,NA,ibeere
quickness,yiyara,NA,yiyara
quiescent,quiescent,simi,simi
quinine,quinine,egbodo iba,egbodo iba
quote,agbasọ,NA,agbasọ
radiate,tàn,NA,tàn
radio,redio,NA,redio
rave,rave,siwere,siwere
reader,olukawe,NA,olukawe
