word,machine_translation,human_translation,machine_translation_updated
dreaded,adẹtẹ,ìbẹ̀rù,ìbẹ̀rù
dreadful,adẹtẹ,ìbẹ̀rù,ìbẹ̀rù
dreading,ibẹrubojo,ìbẹ̀rù bojo,ìbẹ̀rù bojo
dreary,ibanujẹ,ìbànújẹ́,ìbànújẹ́
droopy,droopy,da ẹnu kọlẹ̀,da ẹnu kọlẹ̀
drop,ju silẹ,jù sílẹ,jù sílẹ
drown,rì,rì,rì
drowned,rì,rì,rì
drowns,rì,rì,rì
drunk,mu yó,mu yó,mu yó
dubious,iyemeji,iyèméjì,iyèméjì
dud,dud,ìjákulẹ̀,ìjákulẹ̀
dull,ṣigọgọ,ṣígọ̀gọ̀,ṣígọ̀gọ̀
dumb,odi,odi,odi
dumbass,odi,odi,odi
dump,idasonu,ìdàsọnù,ìdàsọnù
dumped,dànù,dànù,dànù
dumps,idalenu,ìdàsọnù,ìdàsọnù
dupe,dupe,gbá,gbá
duped,doped,gbá,gbá
dysfunction,alailoye,aláìlóye,aláìlóye
eerie,eeri,èérí,èérí
eery,eery,èérí,èérí
embarrass,itiju,ìtìjú,ìtìjú
embarrassed,idojuti,ìdójútì,ìdójútì
embarrasses,dãmu,dójútì,dójútì
embarrassing,itiju,ìtìjú,ìtìjú
embarrassment,itiju,ìtìjú,ìtìjú
embittered,kikoro,kikoro,kikoro
emergency,pajawiri,pàjáwìrì,pàjáwìrì
emptiness,ofo,òfo,òfo
empty,ofo,òfo,òfo
enemies,awọn ọta,àwọn ọ̀tá,àwọn ọ̀tá
enemy,ota,ọ̀tá,ọ̀tá
ennui,ennui,ìbànújẹ́,ìbànújẹ́
enrage,ibinu,ìbínú,ìbínú
enraged,binu,Bínú,Bínú
enrages,ibinu,ìbínú,ìbínú
enraging,ibinu,ìbínú,ìbínú
enslave,ẹrú,ẹrú,ẹrú
enslaved,ẹrú,ẹrú,ẹrú
enslaves,ẹrú,ẹrú,ẹrú
envies,ilara,ilara,ilara
envious,ilara,ìlara,ìlara
envy,ilara,ìlara,ìlara
envying,ilara,ìlara,ìlara
erroneous,aṣiṣe,àṣìṣe,àṣìṣe
error,aṣiṣe,àṣìṣe,àṣìṣe
errors,awọn aṣiṣe,àwọn àṣìṣe,àwọn àṣìṣe
escape,sa,sá,sá
escapes,sa,sá,sá
escaping,yọ kuro,sá kúrò,sá kúrò
eviction,yiyọ kuro,yíyọ kúrò,yíyọ kúrò
evil,ibi,ibi,ibi
exaggerate,ṣe àṣejù,ṣe àṣejù,ṣe àṣejù
exaggerated,abumọ,àbùmọ́,àbùmọ́
exaggerates,exaggerates,àsọdùn,àsọdùn
exaggerating,àsọdùn,àsọdùn,àsọdùn
exclude,ifesi,ifesi,ifesi
excluded,rara,rárá,rárá
exclusion,iyasoto,ìyàsọ́tọ̀,ìyàsọ́tọ̀
excuse,ikewo,Ìkẹ́wọ́,Ìkẹ́wọ́
exempt,alayokuro,aláyọ́kúrò,aláyọ́kúrò
exhausted,rẹwẹsi,rẹ̀wẹ̀sì,rẹ̀wẹ̀sì
expel,le jade,lé jáde,lé jáde
expelled,ti jade,ti jáde,ti jáde
expelling,gbigbe jade,lé jáde,lé jáde
expels,expels,lé jáde,lé jáde
exploit,lo nilokulo,lò ní lókù lò,lò ní lókù lò
exploited,yanturu,yanturu,yanturu
exploiting,ilokulo,ìlòkulò,ìlòkulò
exploits,exploits,ìlòkulò,ìlòkulò
expose,fi han,fí hàn,fí hàn
exposed,fara,fi hàn,fi hàn
exposes,ṣipaya,ṣí payá,ṣí payá
exposing,ṣiṣafihan,ṣíṣá fihan,ṣíṣá fihan
fad,fad,làmìlaka,làmìlaka
fag,fagilee,fágì,fágì
faggot,fagot,igi ìdáná,igi ìdáná
faggots,fagots,àwọn igi ìdáná,àwọn igi ìdáná
fail,kuna,kùnà,kùnà
failed,kuna,kùnà,kùnà
failing,kuna,kùnà,kùnà
fails,kuna,kùnà,kùnà
failure,ikuna,ìkùnà,ìkùnà
failures,awọn ikuna,àwọn ìkùnà,àwọn ìkùnà
fainthearted,aibanujẹ,àìnígboyà,àìnígboyà
fake,iro,ayédèrú,ayédèrú
fakes,iro,ayédèrú,ayédèrú
faking,ayederu,ayédèrú,ayédèrú
fallen,ṣubu,ṣubú,ṣubú
falling,ja bo,ìṣubú,ìṣubú
falsified,eke,èké,èké
falsify,ṣe iro,ṣe irọ́,ṣe irọ́
farce,irọra,aláwàdà,aláwàdà
fascist,fascist,fascist,fascist
fascists,fascists,fascists,fascists
fatalities,awọn apaniyan,àwọn apànìyàn,àwọn apànìyàn
fatality,ipaniyan,ìpànìyàn,ìpànìyàn
fatigue,rirẹ,rírẹ̀,rírẹ̀
fatigued,o rẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
fatigues,awọn ailera,àwọn àìlera,àwọn àìlera
fatiguing,bani o,rírẹ̀,rírẹ̀
fear,iberu,ìbẹ̀rù,ìbẹ̀rù
fearful,ibẹru,ìbẹ̀rù,ìbẹ̀rù
fearing,ibẹru,ìbẹ̀rù,ìbẹ̀rù
fearsome,ẹru,ẹ̀rù,ẹ̀rù
fed up,jẹun,jẹun,jẹun
feeble,alailera,aláìlera,aláìlera
felonies,odaran,ọ̀daràn,ọ̀daràn
felony,ese odaran,ẹ̀sẹ̀ ọ̀daràn,ẹ̀sẹ̀ ọ̀daràn
fiasco,fiasco,ìkùnà,ìkùnà
fidgety,fidgety,fidgety,fidgety
fight,ja,jà,jà
fire,ina,iná,iná
fired,lenu ise,lé lẹ́nu iṣẹ́,lé lẹ́nu iṣẹ́
firing,ibọn,yìn ìbọn,yìn ìbọn
flees,sá,sá,sá
flop,flop,kùnà,kùnà
flops,flops,Kùnà,Kùnà
flu,aisan,àìsàn,àìsàn
flustered,flustered,ìpayà,ìpayà
fool,aṣiwere,aṣiwèrè,aṣiwèrè
foolish,aṣiwèrè,aṣiwèrè,aṣiwèrè
fools,awọn aṣiwere,àwọn aṣiwèrè,àwọn aṣiwèrè
forced,fi agbara mu,fi agbára mú,fi agbára mú
foreclosure,igba lọwọ ẹni,ìgbà lọ́wọ́ ẹni,ìgbà lọ́wọ́ ẹni
foreclosures,awọn gbigbapada,àwọn gbígbàpadà,àwọn gbígbàpadà
forget,gbagbe,gbàgbé,gbàgbé
forgetful,gbagbe,gbàgbé,gbàgbé
forgotten,gbagbe,gbàgbé,gbàgbé
frantic,alaigbọran,aláńgàná,aláńgàná
fraud,jegudujera,jẹgúdújẹrá,jẹgúdújẹrá
frauds,arekereke,jẹgúdújẹrá,jẹgúdújẹrá
fraudster,arekereke,jẹgúdújẹrá,jẹgúdújẹrá
fraudsters,arekereke,jẹgúdújẹrá,jẹgúdújẹrá
fraudulence,arekereke,jẹgúdújẹrá,jẹgúdújẹrá
fraudulent,arekereke,jẹgúdújẹrá,jẹgúdújẹrá
frenzy,aṣiwere,aṣiwèrè,aṣiwèrè
fright,ẹru,ẹ̀rù,ẹ̀rù
frightened,bẹru,bẹ́rú,bẹ́rú
frightening,dẹruba,dẹ́rùbà,dẹ́rùbà
frikin,frikin,frikin,frikin
frowning,frowning,lejú,lejú
frustrate,ibanuje,dà láàmú,dà láàmú
frustrated,ibanuje,dà láàmú,dà láàmú
frustrates,ibanuje,dà láàmú,dà láàmú
frustrating,ibanuje,dà láàmú,dà láàmú
frustration,ibanuje,dà láàmú,dà láàmú
fuck,fokii,fọ́kìì,fọ́kìì
fucked,buruku,burúkú,burúkú
fucker,Eniyan arinilara,Ènìyàn aríremíre,Ènìyàn aríremíre
fuckers,awọn ẹlẹgàn,àwọn ẹlẹ́gàn,àwọn ẹlẹ́gàn
fuckface,fuckface,oníbàjẹ́,oníbàjẹ́
fuckhead,fuckhead,oníbàjẹ́,oníbàjẹ́
fucking,onibaje,oníbàjẹ́,oníbàjẹ́
fucktard,onibaje,oníbàjẹ́,oníbàjẹ́
fud,irọrun,bẹ̀rù,bẹ̀rù
fuked,fuked,fuked,fuked
fuking,fuking,fuking,fuking
fuming,fuming,ìbínú,ìbínú
funeral,isinku,ìsìnkú,ìsìnkú
funerals,isinku,ìsìnkú,ìsìnkú
furious,ibinu,ìbínú,ìbínú
gag,gag,Ọlọ́run!,Ọlọ́run!
gagged,gagged,àwàdà,àwàdà
ghost,iwin,iwin,iwin
giddy,giddy,òòyì,òòyì
gloom,òkùnkùn,òkùnkùn,òkùnkùn
gloomy,ikunsinu,òkùnkùn,òkùnkùn
glum,gomu,gọ́ọ̀mù,gọ́ọ̀mù
goddamn,olorun,Ọlọ́run,Ọlọ́run
grave,ibojì,ibojì,ibojì
gray,grẹy,ewú,ewú
greed,ojukokoro,ojúkòkòrò,ojúkòkòrò
greedy,ojukokoro,ojúkòkòrò,ojúkòkòrò
green wash,alawọ ewe w,aláwọ̀ ewé,aláwọ̀ ewé
green washing,fifọ alawọ ewe,fífọ aláwọ̀ ewé,fífọ aláwọ̀ ewé
greenwash,fifọ alawọ ewe,fífọ aláwọ̀ ewé,fífọ aláwọ̀ ewé
greenwasher,ẹrọ fifọ alawọ ewe,ẹ̀rọ fífọ aláwọ̀ ewé,ẹ̀rọ fífọ aláwọ̀ ewé
greenwashers,awọn agbẹ alawọ ewe,àwọn àgbẹ̀ aláwọ̀ ewé,àwọn àgbẹ̀ aláwọ̀ ewé
greenwashing,alawọ ewe,aláwọ̀ ewé,aláwọ̀ ewé
grey,grẹy,ewú,ewú
grief,ibanuje,ìbànújẹ́,ìbànújẹ́
grieved,banuje,banújẹ́,banújẹ́
gross,nla,ńlá,ńlá
guilt,ẹṣẹ,ẹ̀bi,ẹ̀bi
guilty,jẹbi,jẹ̀bi,jẹ̀bi
gullibility,gullibility,gọ̀,gọ̀
gullible,tànjẹ,agọ̀,agọ̀
gun,ibon,ìbọn,ìbọn
hacked,ti gepa,ti gé pa,ti gé pa
hapless,alaini,aláìní ìṣúra,aláìní ìṣúra
haplessness,ailagbara,aláìní ìṣúra,aláìní ìṣúra
hard,lile,líle,líle
hardship,ipọnju,ìpọ́njú,ìpọ́njú
harm,ipalara,ìpalára,ìpalára
harmed,farapa,farapa,farapa
harmful,ipalara,ìpalára,ìpalára
harming,ipalara,ìpalára,ìpalára
harms,ipalara,ìpalára,ìpalára
harried,harried,ìkógun,ìkógun
harsh,lile,líle,líle
harsher,alakikanju,líle,líle
harshest,lile julọ,líle jùlọ,líle jùlọ
hate,ikorira,ìkórìíra,ìkórìíra
hated,korira,kó rírà,kó rírà
haters,awọn ikorira,àwọn ìkórìíra,àwọn ìkórìíra
hates,korira,kó rírà,kó rírà
hating,ikorira,ìkórìíra,ìkórìíra
haunt,haunt,wọ,wọ
haunted,Ebora,ẹbọra,ẹbọra
haunts,haunts,wọ,wọ
havoc,iparun,ìparun,ìparun
heartbreaking,ibanuje okan,ìbànújẹ́ ọkàn,ìbànújẹ́ ọkàn
heartbroken,aiya,ìbànújẹ́ ọkàn,ìbànújẹ́ ọkàn
heavyhearted,akinkanju,ìpòrurù,ìpòrurù
hell,apaadi,àpáàdì,àpáàdì
helpless,ainiagbara,àìlágbára,àìlágbára
hesitant,iyemeji,iyèméjì,iyèméjì
hesitate,ṣiyemeji,ṣiyèméjì,ṣiyèméjì
hid,farasin,fara pamọ́,fara pamọ́
hide,tọju,tọ́jú,tọ́jú
hides,fi ara pamọ,fi ara pamọ́,fi ara pamọ́
hiding,nọmbafoonu,fi ara pamọ́,fi ara pamọ́
hindrance,idiwo,ìdí wọ́,ìdí wọ́
hoax,itanjẹ,ìtànjẹ,ìtànjẹ
homesick,Àárò ilé,Àárò ilé,Àárò ilé
hooligan,hooligan,oníjàǹdúkú,oníjàǹdúkú
hooliganism,hooliganism,jàǹdúkú,jàǹdúkú
hooligans,hooligans,oníjàǹdúkú,oníjàǹdúkú
hopeless,ireti,àìníìrètí,àìníìrètí
hopelessness,ainireti,àìníìrètí,àìníìrètí
horrendous,ibanuje,ẹ̀rù,ẹ̀rù
horrible,oburewa,òbùrẹwà,òbùrẹwà
horrific,oburewa,òbùrẹwà,òbùrẹwà
horrified,ibanuje,òbùrẹwà,òbùrẹwà
hostile,alatako,alatako,alatako
huckster,apanirun,oníjìbìtì,oníjìbìtì
humiliated,itiju,ìtìjú,ìtìjú
humiliation,itiju,ìtìjú,ìtìjú
hunger,ebi,ebi,ebi
hurt,farapa,farapa,farapa
hurting,farapa,farapa,farapa
hurts,dun,dùn,dùn
hypocritical,agabagebe,àgàbàgebè,àgàbàgebè
hysteria,hysteria,ilé ọmọ,ilé ọmọ
hysterical,hysterical,ilé ọmọ,ilé ọmọ
hysterics,hysterics,ilé ọmọ,ilé ọmọ
idiot,omugo,òmùgọ̀,òmùgọ̀
idiotic,omugo,òmùgọ̀,òmùgọ̀
ignorance,aimokan,àìmọ̀kan,àìmọ̀kan
ignorant,alaimọ,aláìmọ̀kan,aláìmọ̀kan
ignore,foju,àìbikita,àìbikita
ignored,bikita,àìbikita,àìbikita
ignores,foju kọ,àìbikita,àìbikita
ill,aisan,àìsàn,àìsàn
illegal,arufin,arúrin,arúrin
illiteracy,aimowe,àìmọwe,àìmọwe
illness,àìsàn,àìsàn,àìsàn
illnesses,awọn aisan,àwọn àìsàn,àwọn àìsàn
imbecile,alaigbọran,aláìgbọràn,aláìgbọràn
immobilized,aisedeede,àìsedédé,àìsedédé
impatient,ikanju,ìkánjú,ìkánjú
imperfect,aláìpé,aláìpé,aláìpé
impose,fawon,fáwọn,fáwọn
imposed,ti paṣẹ,tí pàṣẹ,tí pàṣẹ
imposes,fi ofin de,fi òfin dè,fi òfin dè
imposing,fifi agbara mu,fífi àgbàrá mú,fífi àgbàrá mú
impotent,alailagbara,àìlágbàrá,àìlágbàrá
imprisoned,ewon,ẹ̀wọ̀n,ẹ̀wọ̀n
inability,ailagbara,àìlágbára,àìlágbára
inaction,aisise,àṣìṣe,àṣìṣe
inadequate,aito,àìtó,àìtó
incapable,alailagbara,alàìlágbàrá,alàìlágbàrá
incapacitated,alailagbara,alàìlágbàrá,alàìlágbàrá
incensed,ibinu,ìbínú,ìbínú
incompetence,ailagbara,àìlágbára,àìlágbára
incompetent,alailagbara,alàìlágbàrá,alàìlágbàrá
inconsiderate,alaironu,alai ronú,alai ronú
inconvenience,inira,ìnira,ìnira
inconvenient,korọrun,kò rọrùn,kò rọrùn
indecisive,alaigbagbọ,aláìgbàgbọ́,aláìgbàgbọ́
indifference,aibikita,áìbìkítà,áìbìkítà
indifferent,alainaani,aláìnání,aláìnání
indignant,ibinu,ìbínú,ìbínú
indignation,ibinu,ìbínú,ìbínú
indoctrinate,indoctrinate,ìpilẹ̀ṣẹ̀,ìpilẹ̀ṣẹ̀
indoctrinated,indoctrinated,ìpilẹ̀ṣẹ̀,ìpilẹ̀ṣẹ̀
indoctrinates,indoctrinates,ìpilẹ̀ṣẹ̀,ìpilẹ̀ṣẹ̀
indoctrinating,indoctrinating,ìpilẹ̀ṣẹ̀,ìpilẹ̀ṣẹ̀
ineffective,ailagbara,àìlágbára,àìlágbára
ineffectively,ineffectively,àìlágbára,àìlágbára
infected,ti kó àrùn,ti kó àrùn,ti kó àrùn
inferior,eni ti o kere,ẹni tí ó kéré,ẹni tí ó kéré
inflamed,inflamed,ti dáranjẹ̀,ti dáranjẹ̀
infringement,irufin,ìrúnfin,ìrúnfin
infuriate,binu,bínú,bínú
infuriated,binu,bínú,bínú
infuriates,infuriates,ìbínú,ìbínú
infuriating,infuriating,ìbínú,ìbínú
inhibit,dojuti,dojútí,dojútí
injured,farapa,farapa,farapa
injury,ipalara,ìpalára,ìpalára
injustice,aiṣododo,àìṣòdodo,àìṣòdodo
inquisition,ibeere,ìbéèrè,ìbéèrè
insane,were,wèrè,wèrè
insanity,aṣiwere,aṣiwèrè,aṣiwèrè
insecure,ailewu,àìléwu,àìléwu
insensitive,alaigbọran,aláìgbọràn,aláìgbọràn
insensitivity,aibikita,áìbìkítà,áìbìkítà
insignificant,alainilara,àìnípá,àìnípá
insipid,insipid,adùn,adùn
insult,itiju,ìtìjú,ìtìjú
insulted,ẹgan,ẹ̀gàn,ẹ̀gàn
insulting,itiju,ìtìjú,ìtìjú
insults,ẹgan,ẹ̀gàn,ẹ̀gàn
interrogated,fọ̀rọ̀ wá a lẹ́nu wò,fọ̀rọ̀ wá a lẹ́nu wò,fọ̀rọ̀ wá a lẹ́nu wò
interrupt,da gbigbi,ìdí lọ́wọ́,ìdí lọ́wọ́
interrupted,idilọwọ,ìdí lọ́wọ́,ìdí lọ́wọ́
interrupting,kikọlu,ìdí lọ́wọ́,ìdí lọ́wọ́
interruption,idalọwọduro,ìdálọ́wọ́dúró,ìdálọ́wọ́dúró
interrupts,idilọwọ,ìdí lọ́wọ́,ìdí lọ́wọ́
intimidate,dẹruba,dẹ́rùbà,dẹ́rùbà
intimidated,deruba,dẹ́rùbà,dẹ́rùbà
intimidates,deruba,dẹ́rùbà,dẹ́rùbà
intimidating,deruba,dẹ́rùbà,dẹ́rùbà
intimidation,idẹruba,ìdẹ́rùbà,ìdẹ́rùbà
irate,ibinu,ìbínú,ìbínú
ironic,ironu,aláìríbóseye,aláìríbóseye
irony,irony,áìríbóseye,áìríbóseye
irrational,alaigbọran,aláìgbọràn,aláìgbọràn
irresolute,irresolute,àlàáfíà,àlàáfíà
irreversible,aidibajẹ,àìdíbàjẹ́,àìdíbàjẹ́
irritate,binu,ìríra,ìríra
irritated,hihun,ìríra,ìríra
irritating,hihun,ìríra,ìríra
isolated,ti ya sọtọ,ti yà sọ́tọ̀,ti yà sọ́tọ̀
itchy,yun,yún,yún
jackass,jackass,akọ kẹ́tẹ́kẹ́tẹ́,akọ kẹ́tẹ́kẹ́tẹ́
jackasses,jackasses,akọ kẹ́tẹ́kẹ́tẹ́,akọ kẹ́tẹ́kẹ́tẹ́
jailed,ewon,ẹ̀wọ̀n,ẹ̀wọ̀n
jealous,owú,owú,owú
jeopardy,ewu,ìparun,ìparun
jerk,oloriburuku,olórí burúkú,olórí burúkú
joyless,alainidunnu,aláìnídùnú,aláìnídùnú
jumpy,fo,fò,fò
kill,pa,pa,pa
killed,pa,pa,pa
killing,pipa,pípa,pípa
kills,pa,pa,pa
lack,aini,àìní,àìní
lackadaisical,lackadaisical,áìbìkítà,áìbìkítà
lag,aisun,àìsùn,àìsùn
lagged,aisun,àìsùn,àìsùn
lagging,alailara,àìsùn,àìsùn
lags,lags,àìsùn,àìsùn
lame,Arọ,Arọ,Arọ
lawsuit,ẹjọ,ẹjọ́,ẹjọ́
lawsuits,awọn ẹjọ,àwọn ẹjọ́,àwọn ẹjọ́
lazy,ọlẹ,ọ̀lẹ,ọ̀lẹ
leak,jo,jò,jò
leaked,ti jo,ti jò,ti jò
leave,lọ kuro,lọ kúrò,lọ kúrò
lethargic,alaigbọran,aláìgbọràn,aláìgbọràn
lethargy,alaigbọran,aláìgbọràn,aláìgbọràn
liar,opuro,òpùrọ́,òpùrọ́
liars,opuro,òpùrọ́,òpùrọ́
libelous,alailagbara,ìbanilórúkọjẹ́,ìbanilórúkọjẹ́
lied,puro,pùrọ́,pùrọ́
limitation,aropin,àròpin,àròpin
limited,lopin,lópin,lópin
limits,ifilelẹ lọ,òté,òté
litigation,ẹjọ,ẹjọ́,ẹjọ́
litigious,ẹjọ,ẹjọ́,ẹjọ́
livid,livid,ṣá,ṣá
loathe,korira,kò ríra,kò ríra
loathed,korira,kò ríra,kò ríra
loathes,korira,kò ríra,kò ríra
loathing,ikorira,ìkórìíra,ìkórìíra
lobby,ibebe,ibèbè,ibèbè
lobbying,nparowa,ń pàrọwà,ń pàrọwà
lonely,ìdánìkanwà,ìdánìkanwà,ìdánìkanwà
lonesome,dáwà,dáwà,dáwà
longing,npongbe,n pò ngbẹ,n pò ngbẹ
loom,loom,rúgbó,rúgbó
loomed,loomed,rúgbó,rúgbó
looming,looming,rúgbó,rúgbó
looms,looms,rúgbó,rúgbó
loose,alaimuṣinṣin,aláìmúṣinṣin,aláìmúṣinṣin
looses,looses,aláìmúṣinṣin,aláìmúṣinṣin
loser,olofo,olófo,olófo
losing,ọdun,olófo,olófo
loss,ipadanu,ìpàdánù,ìpàdánù
lost,sọnu,sọnù,sọnù
lowest,ni asuwon ti,òṣùwọ̀n kékeré,òṣùwọ̀n kékeré
lugubrious,lugubrious,lugubrious,lugubrious
lunatic,aṣiwere,aṣiwèrè,aṣiwèrè
lunatics,aṣiwere,aṣiwèrè,aṣiwèrè
lurk,farabale,fara balẹ̀,fara balẹ̀
lurking,farapamọ́,farapamọ́,farapamọ́
lurks,lururu,lururu,lururu
mad,asiwere,aṣiwèrè,aṣiwèrè
maddening,aṣiwere,aṣiwèrè,aṣiwèrè
made-up,ṣe-soke,àwọn nǹkan tí a fi ṣe,àwọn nǹkan tí a fi ṣe
madly,asiwere,aṣiwèrè,aṣiwèrè
madness,isinwin,ìsíwín,ìsíwín
mandatory,Dandan,Dandan,Dandan
manipulated,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí
manipulating,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí
manipulation,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí
meaningless,asan,asán,asán
mediocrity,mediocrity,àìmọ̀kan,àìmọ̀kan
melancholy,melancholy,ọ̀dẹ̀,ọ̀dẹ̀
menace,ewu,ewu,ewu
menaced,ewu,ewu,ewu
mess,idotin,ìdọ̀tí,ìdọ̀tí
messed,ti bajẹ,ti bàjẹ́,ti bàjẹ́
messing up,idotin,ìdọ̀tí,ìdọ̀tí
mindless,alaironu,aláìnírònú,aláìnírònú
misbehave,iwa aiṣedeede,ìwà àìṣedédé,ìwà àìṣedédé
misbehaved,aiṣedeede,àìṣedédé,àìṣedédé
misbehaves,iwa aiṣedeede,ìwà àìṣedédé,ìwà àìṣedédé
misbehaving,aiṣedeede,àìṣedédé,àìṣedédé
mischief,iwa ibaje,ìwà ìbàjẹ́,ìwà ìbàjẹ́
mischiefs,iwa ibaje,ìwà ìbàjẹ́,ìwà ìbàjẹ́
miserable,ibanuje,ìbànújẹ́,ìbànújẹ́
misery,ibanujẹ,ìbànújẹ́,ìbànújẹ́
misgiving,aiṣedede,àìṣedédé,àìṣedédé
misinformation,alaye ti ko tọ,àlàyé tí kò tọ́,àlàyé tí kò tọ́
misinformed,alaye ti ko tọ,àlàyé tí kò tọ́,àlàyé tí kò tọ́
misinterpreted,itumọ ti ko tọ,ìtumọ̀ tí kò tọ́,ìtumọ̀ tí kò tọ́
misleading,sinilona,sini lọ́nà,sini lọ́nà
misread,aiṣedeede,àìgbọ́yé,àìgbọ́yé
misreporting,iroyin ti ko tọ,ìròyìn tí kò tọ́,ìròyìn tí kò tọ́
misrepresentation,ijuwe ti ko tọ,ìjúwe tí kò tọ́,ìjúwe tí kò tọ́
miss,padanu,pàdánù,pàdánù
missed,padanu,pàdánù,pàdánù
missing,sonu,sọnù,sọnù
mistake,ìfípáda,ìfípáda,ìfípáda
mistaken,ṣe aṣiṣe,ṣe àṣìṣe,ṣe àṣìṣe
mistakes,awọn aṣiṣe,àwọn àṣìṣe,àwọn àṣìṣe
mistaking,aṣiṣe,àṣìṣe,àṣìṣe
misunderstand,gbọye,gbọ́yẹ́,gbọ́yẹ́
misunderstanding,ede-aiyede,èdè -àìyedè,èdè -àìyedè
misunderstands,gbọye,àìgbọ́yé,àìgbọ́yé
misunderstood,gbọye,àìgbọ́yé,àìgbọ́yé
moan,kérora,ìdárò,ìdárò
moaned,kérora,ìdárò,ìdárò
moaning,sokun,sọkún,sọkún
moans,moans,ìdárò,ìdárò
mock,ẹgan,ẹ̀gàn,ẹ̀gàn
mocked,ṣẹ̀sín,ṣẹ̀sín,ṣẹ̀sín
mocking,ṣe ẹlẹyà,ṣe ẹlẹ́yà,ṣe ẹlẹ́yà
mocks,ẹlẹgàn,ẹlẹ́gàn,ẹlẹ́gàn
mongering,mongering,mongering,mongering
monopolize,monopolize,ànìkànjọgbọ́n,ànìkànjọgbọ́n
monopolized,monopolized,ànìkànjọgbọ́n,ànìkànjọgbọ́n
monopolizes,monopolizes,ànìkànjọgbọ́n,ànìkànjọgbọ́n
monopolizing,monopolizing,ànìkànjọgbọ́n,ànìkànjọgbọ́n
moody,irẹwẹsi,ìrẹ̀wẹ̀sì,ìrẹ̀wẹ̀sì
mope,mope,àìbìkítà,àìbìkítà
moping,moping,àìbìkítà,àìbìkítà
moron,moron,òmùgọ̀,òmùgọ̀
motherfucker,abiyamọ,abiyamọ,abiyamọ
motherfucking,fifẹ iya,fifẹ iya,fifẹ iya
mourn,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
mourned,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
mournful,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
mourning,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
mourns,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
mumpish,mumpish,àwàdà,àwàdà
murder,ipaniyan,ìpànìyàn,ìpànìyàn
murderer,apànìyàn,apànìyàn,apànìyàn
murdering,ipaniyan,ìpànìyàn,ìpànìyàn
murderous,apànìyàn,apànìyàn,apànìyàn
murders,ipaniyan,ìpànìyàn,ìpànìyàn
myth,aroso,àròsọ,àròsọ
n00b,n00b,n00b,n00b
naive,alaimọ,aláìmọ̀kan,aláìmọ̀kan
nasty,ẹgbin,ẹ̀gbin,ẹ̀gbin
naïve,rara,aláìmọ̀kan,aláìmọ̀kan
needy,alaini,aláìní,aláìní
negative,odi,Òdì,Òdì
negativity,aibikita,áìbìkítà,áìbìkítà
neglect,igbagbe,ìgbàgbé,ìgbàgbé
neglected,igbagbe,ìgbàgbé,ìgbàgbé
neglecting,aibikita,gbàgbé,gbàgbé
neglects,igbagbe,ìgbàgbé,ìgbàgbé
nerves,awọn iṣan,àwọn iṣan,àwọn iṣan
nervous,aifọkanbalẹ,àìfọ̀kànbalẹ̀,àìfọ̀kànbalẹ̀
nervously,aifọkanbalẹ,àìfọ̀kànbalẹ̀,àìfọ̀kànbalẹ̀
niggas,niggas,Ọ̀rẹ́,Ọ̀rẹ́
nigger,nigger,Ọ̀rẹ́,Ọ̀rẹ́
no,rara,rárá,rárá
no fun,ko si igbadun,kò sí ìgbádùn,kò sí ìgbádùn
noisy,alariwo,aláriwo,aláriwo
nonsense,isọkusọ,ìsọkúsọ,ìsọkúsọ
noob,noob,ojú tuntun,ojú tuntun
nosey,nosy,dọdẹ,dọdẹ
not good,ko dara,kò dára,kò dára
not working,ko ṣiṣẹ,kò ṣiṣẹ́,kò ṣiṣẹ́
notorious,ogbontarigi,ògbóǹtarìgì,ògbóǹtarìgì
numb,pa,pa,pa
nuts,eso,èso,èso
obliterate,parun,parun,parun
obliterated,parun,parun,parun
obnoxious,obnoxious,ohun tí kò dára,ohun tí kò dára
obscene,ohun aibikita,ohun tí kò bá ojú mu,ohun tí kò bá ojú mu
obsolete,ti atijo,ti àtijọ́,ti àtijọ́
obstacle,idiwọ,ìdíwọ́,ìdíwọ́
obstacles,idiwo,ìdíwọ́,ìdíwọ́
obstinate,agídí,agídí,agídí
odd,ajeji,àjèjì,àjèjì
offend,ṣẹ,ṣẹ́,ṣẹ́
offended,ṣẹ,ṣẹ́,ṣẹ́
offender,ẹlẹṣẹ,ẹlẹ́sẹ̀,ẹlẹ́sẹ̀
offending,ṣẹ,ṣẹ́,ṣẹ́
offends,ṣẹ,ṣẹ́,ṣẹ́
offline,aisinipo,àìsínípò,àìsínípò
oppressed,inilara,ìnilára,ìnilára
oppressive,aninilara,aninilára,aninilára
optionless,iyan,àìsí ònà àbáyọ,àìsí ònà àbáyọ
outcry,igbe,igbe,igbe
