word,machine_translation,human_translation,machine_translation_updated
harm,cutarwa,NA,cutarwa
harmed,cutar da shi,cutar,cutar
harmful,cutarwa,mai cutarwa,mai cutarwa
harming,cutarwa,NA,cutarwa
harms,cutarwa,yana cutarwa,yana cutarwa
harried,haryana,NA,haryana
harsh,mai tsanani,NA,mai tsanani
harsher,mafi tsanani,mai tsanani sosai,mai tsanani sosai
harshest,mafi tsananin,NA,mafi tsananin
hate,ƙi,NA,ƙi
hated,ƙi,NA,ƙi
haters,masu ƙiyayya,NA,masu ƙiyayya
hates,ya ƙi,ya ki,ya ki
hating,ƙiyayya,NA,ƙiyayya
haunt,fatalwa,NA,fatalwa
haunted,fatalwa,NA,fatalwa
havoc,lalacewa,NA,lalacewa
heartbreaking,ajiyar zuciya,karayar zuciya,karayar zuciya
heartbroken,zuciya ta karye,Karya zuciya,Karya zuciya
heavyhearted,mai karfin zuciya,NA,mai karfin zuciya
hell,jahannama,NA,jahannama
helpless,mara taimako,mara madafa,mara madafa
hesitant,mai shakka,NA,mai shakka
hesitate,yi shakka,NA,yi shakka
hid,ɓoye,NA,ɓoye
hide,ɓoye,NA,ɓoye
hides,boyewa,ya buya,ya buya
hiding,ɓoyewa,NA,ɓoyewa
hindrance,cikas,NA,cikas
hoax,yaudara,NA,yaudara
homesick,rashin gida,NA,rashin gida
hooligan,hooligan,dan iska,dan iska
hooliganism,hooliganism,iskanci,iskanci
hooligans,yan iska,NA,yan iska
hopeless,m,mara karfin guiwa,mara karfin guiwa
hopelessness,rashin bege,rashin karfin guiwa,rashin karfin guiwa
horrendous,mai ban tsoro,NA,mai ban tsoro
horrible,m,mai tsoratarwa,mai tsoratarwa
horrific,m,mai firgitarwa,mai firgitarwa
horrified,firgita,NA,firgita
hostile,maƙiyi,NA,maƙiyi
huckster,huckster,mai talla gida gida,mai talla gida gida
humiliated,wulakantacce,NA,wulakantacce
humiliation,wulakanci,NA,wulakanci
hunger,yunwa,NA,yunwa
hurt,ji ciwo,NA,ji ciwo
hurting,ciwo,NA,ciwo
hurts,zafi,NA,zafi
hypocritical,munafunci,NA,munafunci
hysteria,ciwon iska,NA,ciwon iska
hysterical,hysterical,na ciwon iska,na ciwon iska
hysterics,hysterics,mai iskoki,mai iskoki
idiot,wawa,NA,wawa
idiotic,wawa,wauta,wauta
ignorance,rashin sani,NA,rashin sani
ignorant,jahili,NA,jahili
ignore,watsi,NA,watsi
ignored,watsi,NA,watsi
ignores,watsi,ya watsar,ya watsar
ill,rashin lafiya,NA,rashin lafiya
illegal,ba bisa doka ba,NA,ba bisa doka ba
illiteracy,rashin karatu,NA,rashin karatu
illness,rashin lafiya,NA,rashin lafiya
illnesses,cututtuka,NA,cututtuka
imbecile,rashin kyau,NA,rashin kyau
immobilized,mara motsi,NA,mara motsi
impatient,rashin haƙuri,NA,rashin haƙuri
imperfect,ajizai,ajizanci,ajizanci
impose,ɗorawa,NA,ɗorawa
imposed,tilasta,NA,tilasta
imposes,dorawa,NA,dorawa
imposing,dorawa,NA,dorawa
impotent,rashin ƙarfi,NA,rashin ƙarfi
imprisoned,daure,NA,daure
inability,rashin iyawa,NA,rashin iyawa
inaction,rashin aiki,NA,rashin aiki
inadequate,bai isa ba,rashin isa,rashin isa
incapable,m,rashin iyawa,rashin iyawa
incapacitated,rashin aiki,NA,rashin aiki
incensed,tsokana,NA,tsokana
incompetence,rashin iya aiki,NA,rashin iya aiki
incompetent,rashin iyawa,NA,rashin iyawa
inconsiderate,ba da la'akari ba,NA,ba da la'akari ba
inconvenience,damuwa,NA,damuwa
inconvenient,damuwa,NA,damuwa
indecisive,mara yanke shawara,NA,mara yanke shawara
indifference,rashin tunani,NA,rashin tunani
indifferent,ba ruwansu,rashin kula,rashin kula
indignant,fusata,NA,fusata
indignation,fushin,NA,fushin
indoctrinate,indoctrinate,canja ra'ayi,canja ra'ayi
indoctrinated,indoctrinated,canja ra'ayi,canja ra'ayi
indoctrinates,indoctrinates,yana canja ra'ayi,yana canja ra'ayi
indoctrinating,indoctrinating,canjin ra'ayi,canjin ra'ayi
ineffective,m,rashin tasiri,rashin tasiri
ineffectively,mara tasiri,NA,mara tasiri
infected,sun kamu,kamammu,kamammu
inferior,na baya,NA,na baya
inflamed,kumbura,NA,kumbura
infringement,ƙeta,NA,ƙeta
infuriate,fusata,NA,fusata
infuriated,fusata,NA,fusata
infuriates,tsokana,ya na tsokana,ya na tsokana
infuriating,tsokana,NA,tsokana
inhibit,hana,NA,hana
injured,rauni,NA,rauni
injury,rauni,NA,rauni
injustice,rashin adalci,NA,rashin adalci
inquisition,bincike,NA,bincike
insane,mahaukaci,NA,mahaukaci
insanity,rashin hankali,NA,rashin hankali
insecure,rashin tsaro,NA,rashin tsaro
insensitive,rashin hankali,NA,rashin hankali
insensitivity,rashin hankali,NA,rashin hankali
insignificant,maras muhimmanci,NA,maras muhimmanci
insipid,insipid,mara karsashi,mara karsashi
insult,zagi,NA,zagi
insulted,zagi,NA,zagi
insulting,zagi,NA,zagi
insults,zagi,NA,zagi
interrogated,tambaya,NA,tambaya
interrupt,katsewa,NA,katsewa
interrupted,katse shi,katse,katse
interrupting,katsewa,NA,katsewa
interruption,katsewa,NA,katsewa
interrupts,katsewa,ya katse,ya katse
intimidate,tsoratar,NA,tsoratar
intimidated,tsorace,NA,tsorace
intimidates,tsoratarwa,ya tsawatar,ya tsawatar
intimidating,tsoratarwa,NA,tsoratarwa
intimidation,tsoratarwa,NA,tsoratarwa
irate,yi fushi,NA,yi fushi
ironic,ban dariya,NA,ban dariya
irony,irony,shagube,shagube
irrational,m,mara kan gado,mara kan gado
irresolute,mara tsauri,NA,mara tsauri
irreversible,ba zai yiwu ba,mara yiwuwa,mara yiwuwa
irritate,baci,NA,baci
irritated,fusata,NA,fusata
irritating,mai ban haushi,NA,mai ban haushi
isolated,ware,NA,ware
itchy,ƙaiƙayi,NA,ƙaiƙayi
jackass,jackass,dan wofi,dan wofi
jackasses,jackasses,yan wufi,yan wufi
jailed,daure,NA,daure
jealous,kishi,NA,kishi
jeopardy,hadari,NA,hadari
jerk,jerk,motsawa cikin sauri,motsawa cikin sauri
joyless,m,mara dadi,mara dadi
jumpy,tsalle,NA,tsalle
kill,kashe,NA,kashe
killed,kashe,NA,kashe
killing,kisa,NA,kisa
kills,ya kashe,NA,ya kashe
lack,rashin,NA,rashin
lackadaisical,rashin kulawa,NA,rashin kulawa
lag,raguwa,NA,raguwa
lagged,koma baya,NA,koma baya
lagging,raguwa,NA,raguwa
lags,lags,ya yi baya,ya yi baya
lame,gurgu,NA,gurgu
lawsuit,kara,NA,kara
lawsuits,kara,kararraki,kararraki
lazy,malalaci,NA,malalaci
leak,zuba,NA,zuba
leaked,leaked,zurarewa,zurarewa
leave,tafi,NA,tafi
lethargic,mai rauni,NA,mai rauni
lethargy,kasala,NA,kasala
liar,maƙaryaci,NA,maƙaryaci
liars,makaryata,NA,makaryata
libelous,mai kyauta,NA,mai kyauta
lied,yi ƙarya,NA,yi ƙarya
limitation,iyakancewa,NA,iyakancewa
limited,iyakance,NA,iyakance
limits,iyaka,ya iyakance,ya iyakance
litigation,shari'a,NA,shari'a
litigious,takaddama,NA,takaddama
livid,livid,fusata,fusata
loathe,ƙyama,NA,ƙyama
loathed,ƙyama,NA,ƙyama
loathes,ƙyama,NA,ƙyama
loathing,ƙyama,NA,ƙyama
lobby,zaure,NA,zaure
lobbying,yin kira,ban baki,ban baki
lonely,kadaici,NA,kadaici
lonesome,kadaici,NA,kadaici
longing,dogon buri,NA,dogon buri
loom,loom,bayyana,bayyana
loomed,loomed,bayyana,bayyana
looming,kusada,bayyana,bayyana
looms,looms,ya bayyana,ya bayyana
loose,sako-sako da,NA,sako-sako da
looses,sassauta,ya sassauta,ya sassauta
loser,mai hasara,NA,mai hasara
losing,rasa,NA,rasa
loss,asara,NA,asara
lost,rasa,NA,rasa
lowest,mafi ƙasƙanci,NA,mafi ƙasƙanci
lugubrious,sarkakiya,mai sarkakiya,mai sarkakiya
lunatic,mahaukaci,NA,mahaukaci
lunatics,mahaukata,NA,mahaukata
lurk,lurk,lamfo,lamfo
lurking,luruwa,lamfo,lamfo
lurks,lurks,yayi lamfo,yayi lamfo
mad,mahaukaci,NA,mahaukaci
maddening,hauka,NA,hauka
made-up,sanya-up,hadawa,hadawa
madly,mahaukaci,a haukace,a haukace
madness,hauka,NA,hauka
mandatory,na tilas,NA,na tilas
manipulated,sarrafawa,NA,sarrafawa
manipulating,magudi,sarrafa,sarrafa
manipulation,magudi,sarrafa,sarrafa
meaningless,mara ma'ana,NA,mara ma'ana
mediocrity,matsakaici,NA,matsakaici
melancholy,nishadi,NA,nishadi
menace,barazanar,NA,barazanar
menaced,kashewa,NA,kashewa
mess,rikici,NA,rikici
messed,rikice,NA,rikice
messing up,rikici,NA,rikici
mindless,mara hankali,NA,mara hankali
misbehave,misbehave,shirme,shirme
misbehaved,rashin tunani,shirme,shirme
misbehaves,misbehaves,yana  shirme,yana  shirme
misbehaving,misbehaving,yin shirme,yin shirme
mischief,barna,NA,barna
mischiefs,barna,ya  barnatar,ya  barnatar
miserable,zullumi,NA,zullumi
misery,wahala,NA,wahala
misgiving,rashin kuskure,NA,rashin kuskure
misinformation,rashin fahimta,NA,rashin fahimta
misinformed,ba da labari,rashin sadarwa,rashin sadarwa
misinterpreted,ba da fassara,rashin fassara,rashin fassara
misleading,mai yaudara,NA,mai yaudara
misread,rashin karantawa,NA,rashin karantawa
misreporting,ba da rahoto,rashin rahoto,rashin rahoto
misrepresentation,bata suna,rashin wakilci,rashin wakilci
miss,rasa,NA,rasa
missed,aka rasa,NA,aka rasa
missing,bata,NA,bata
mistake,kuskure,NA,kuskure
mistaken,kuskure,NA,kuskure
mistakes,kuskure,NA,kuskure
mistaking,kuskure,NA,kuskure
misunderstand,rashin fahimta,NA,rashin fahimta
misunderstanding,rashin fahimta,NA,rashin fahimta
misunderstands,rashin fahimta,NA,rashin fahimta
misunderstood,rashin fahimta,NA,rashin fahimta
moan,nishi,NA,nishi
moaned,nishi,NA,nishi
moaning,nishi,NA,nishi
moans,nishi,NA,nishi
mock,ba'a,NA,ba'a
mocked,ba'a,NA,ba'a
mocking,ba'a,NA,ba'a
mocks,ba'a,yana baa,yana baa
mongering,monger,NA,monger
monopolize,mallakinta,mallake,mallake
monopolized,monopolized,mallake,mallake
monopolizes,monopolizes,ya/ta mallake,ya/ta mallake
monopolizing,monopolizing,mallakewa,mallakewa
moody,mai laushi,NA,mai laushi
mope,mope,guga,guga
moping,moping,gogewa,gogewa
moron,moron,shahsahsa,shahsahsa
motherfucker,uwa-uba,mai cin uwa,mai cin uwa
motherfucking,bacin rai,NA,bacin rai
mourn,yi baƙin ciki,NA,yi baƙin ciki
mourned,yi baƙin ciki,NA,yi baƙin ciki
mournful,mai baƙin ciki,NA,mai baƙin ciki
mourning,makoki,NA,makoki
mourns,makoki,NA,makoki
mumpish,mumpish,mara  surutu,mara  surutu
murder,kisan kai,NA,kisan kai
murderer,mai kisan kai,NA,mai kisan kai
murdering,kisan kai,NA,kisan kai
murderous,mai kisan kai,NA,mai kisan kai
murders,kisan kai,ya kashe,ya kashe
myth,tatsuniya,NA,tatsuniya
naive,butulci,NA,butulci
nasty,m,shakiyyi,shakiyyi
naïve,nave,NA,nave
needy,mabukata,NA,mabukata
negative,korau,NA,korau
negativity,negativity,korewa,korewa
neglect,sakaci,NA,sakaci
neglected,sakaci,NA,sakaci
neglecting,sakaci,yin sakaci,yin sakaci
neglects,sakaci,yana sakaci,yana sakaci
nerves,jijiyoyi,NA,jijiyoyi
nervous,m,figitacce,figitacce
nervously,a firgice,NA,a firgice
no,a'a,NA,a'a
no fun,babu wasa,NA,babu wasa
noisy,hayaniya,NA,hayaniya
nonsense,maganar banza,NA,maganar banza
noob,noob,mara kwarewa,mara kwarewa
nosey,m,munafiki,munafiki
not good,ba kyau,NA,ba kyau
not working,baya aiki,NA,baya aiki
notorious,sananne,takadari,takadari
numb,suma,NA,suma
nuts,kwayoyi,NA,kwayoyi
obliterate,shafewa,NA,shafewa
obliterated,shafewa,NA,shafewa
obnoxious,abin ƙyama,NA,abin ƙyama
obscene,alfasha,NA,alfasha
obsolete,tsufa,NA,tsufa
obstacle,cikas,NA,cikas
obstacles,cikas,NA,cikas
obstinate,taurin kai,NA,taurin kai
odd,mara kyau,mara,mara
offend,yi laifi,NA,yi laifi
offended,yi fushi,NA,yi fushi
offender,mai laifi,NA,mai laifi
offending,laifi,NA,laifi
offends,laifi,yana laifi,yana laifi
offline,wajen layi,mara yanar gizo,mara yanar gizo
oppressed,zalunci,zalunta,zalunta
oppressive,zalunci,NA,zalunci
optionless,babu zaɓi,NA,babu zaɓi
outcry,NA,kokawa,kokawa
outmaneuvered,karin girma,NA,karin girma
outrage,bacin rai,NA,bacin rai
outraged,fusata,NA,fusata
overload,yi obalodi,NA,yi obalodi
overlooked,saba shukawa,dauke kai,dauke kai
overreact,wuce gona da iri,NA,wuce gona da iri
overreacted,wuce gona da iri,NA,wuce gona da iri
overreaction,wuce gona da iri,NA,wuce gona da iri
overreacts,wuce gona da iri,NA,wuce gona da iri
oversell,kula,NA,kula
oversells,kula,NA,kula
oversimplification,kara girma,NA,kara girma
oversimplified,karin haske,NA,karin haske
oversimplifies,ƙara girma,NA,ƙara girma
oversimplify,ƙara sauƙaƙa,NA,ƙara sauƙaƙa
overstatement,karin bayani,zuzutawa,zuzutawa
overstatements,karin bayani,NA,karin bayani
overweight,kiba,teba,teba
oxymoron,oxymoron,maganar mai kishiyoyi biyu,maganar mai kishiyoyi biyu
pain,zafi,radadi,radadi
pained,zafi,NA,zafi
panic,tsoro,NA,tsoro
panicked,firgita,NA,firgita
panics,tsoro,yana tsorata,yana tsorata
paradox,sabanin haka,NA,sabanin haka
parley,parley,tattaunawa tsakanin abokan adawa,tattaunawa tsakanin abokan adawa
passive,m,mai wucewa,mai wucewa
passively,wucewa,NA,wucewa
pathetic,mai ban tausayi,NA,mai ban tausayi
pay,biya,NA,biya
penalty,hukunci,NA,hukunci
pensive,farashi,NA,farashi
peril,haɗari,NA,haɗari
perjury,shaidar zur,NA,shaidar zur
perpetrator,mai aikatawa,NA,mai aikatawa
perpetrators,masu yi,NA,masu yi
perplexed,rikicewa,NA,rikicewa
persecute,tsananta,NA,tsananta
persecuted,tsananta,NA,tsananta
persecutes,tsananta,ya tsananta,ya tsananta
persecuting,tsanantawa,NA,tsanantawa
perturbed,cikin damuwa,NA,cikin damuwa
pesky,pesky,mai ban haushi,mai ban haushi
pessimism,rashin tsammani,NA,rashin tsammani
pessimistic,rashin bege,cire haso,cire haso
petrified,firgita,NA,firgita
phobic,phobic,mugun tsoro,mugun tsoro
pileup,tari,NA,tari
pique,pique,fusata,fusata
piqued,huda,NA,huda
piss,fitsari,NA,fitsari
pissed,ji haushi,NA,ji haushi
pissing,ji haushi,jin haushi,jin haushi
pitied,tausayi,tauasaya,tauasaya
pity,tausayi,NA,tausayi
poised,a shirye,NA,a shirye
poison,guba,NA,guba
poisoned,guba,NA,guba
poisons,guba,NA,guba
pollute,ƙazantar da,gurbatar da,gurbatar da
polluted,ƙazantu,gurbata,gurbata
polluter,ƙazanta,mai gurbata,mai gurbata
polluters,gurɓatattun abubuwa,NA,gurɓatattun abubuwa
pollutes,ƙazantar,ya gurbata,ya gurbata
poor,talakawa,talaka,talaka
poorer,talauci,talaka sosai,talaka sosai
poorest,mafi talauci,NA,mafi talauci
possessive,mallaka,NA,mallaka
postpone,jinkirta,NA,jinkirta
postponed,jinkirta,NA,jinkirta
postpones,jinkirta,ya  jinkirta,ya  jinkirta
postponing,jinkirtawa,NA,jinkirtawa
poverty,talauci,NA,talauci
powerless,mara ƙarfi,NA,mara ƙarfi
prblm,prblm,matsala,matsala
prblms,prblms,matsaloli,matsaloli
pressure,matsa lamba,NA,matsa lamba
pressured,matsin lamba,NA,matsin lamba
pretend,riya,NA,riya
pretending,yin riya,riyawa,riyawa
pretends,yi kamar dai,yana yin lamfo,yana yin lamfo
prevent,hana,NA,hana
prevented,hana,NA,hana
preventing,hanawa,NA,hanawa
prevents,yana hana,yana hanawa,yana hanawa
prick,abin wasa,NA,abin wasa
prison,kurkuku,NA,kurkuku
prisoner,fursuna,NA,fursuna
prisoners,fursunoni,NA,fursunoni
problem,matsala,NA,matsala
problems,matsaloli,NA,matsaloli
profiteer,riba,mai riba,mai riba
propaganda,farfaganda,NA,farfaganda
prosecute,la'anta,NA,la'anta
prosecuted,gurfanar da shi,gurfanar,gurfanar
prosecutes,gabatar da kara,NA,gabatar da kara
prosecution,la'anta,NA,la'anta
protest,rashin amincewa,NA,rashin amincewa
protesters,masu zanga-zangar,NA,masu zanga-zangar
protesting,nuna rashin amincewa,NA,nuna rashin amincewa
protests,zanga-zangar,yana zanga-zanga,yana zanga-zanga
provoke,tsokana,NA,tsokana
provoked,tsokanata,tsokano,tsokano
provokes,tsokana,NA,tsokana
provoking,tsokana,NA,tsokana
punish,hukunta,NA,hukunta
punished,hukunta,NA,hukunta
punishes,hukunta,yana hukunta,yana hukunta
punitive,mai azabtarwa,NA,mai azabtarwa
pushy,turawa,mai turuwa,mai turuwa
puzzled,dame,NA,dame
quaking,girgiza,NA,girgiza
questionable,abin tambaya,NA,abin tambaya
questioned,tambaya,NA,tambaya
questioning,tambaya,abin tambaya,abin tambaya
racism,wariyar launin fata,NA,wariyar launin fata
racist,mai nuna wariyar launin fata,NA,mai nuna wariyar launin fata
racists,'yan wariyar launin fata,NA,'yan wariyar launin fata
rage,fushi,NA,fushi
rageful,fushi,mai fushi,mai fushi
rainy,damina,damuna,damuna
rant,yi wasa,NA,yi wasa
ranter,mai gudu,NA,mai gudu
ranters,masu nunawa,NA,masu nunawa
rants,rantsuwa,NA,rantsuwa
rape,fyaɗe,NA,fyaɗe
rapist,mai yin fyade,NA,mai yin fyade
rash,kurji,NA,kurji
rebellion,tawaye,NA,tawaye
recession,koma bayan tattalin arziki,NA,koma bayan tattalin arziki
reckless,m,ko-in-kula,ko-in-kula
refuse,ƙi,NA,ƙi
refused,ƙi,NA,ƙi
refusing,ƙi,NA,ƙi
regret,nadama,NA,nadama
regretful,nadama,mai nadama,mai nadama
regrets,nadama,yana nadama,yana nadama
regretted,nadama,NA,nadama
regretting,nadama,yin nadama,yin nadama
reject,ƙi,NA,ƙi
rejected,ƙi,NA,ƙi
rejecting,kãfirta,kin yarda da,kin yarda da
rejects,ya ƙi,ya ki,ya ki
relentless,m,mara kakkautwa,mara kakkautwa
remorse,nadama,NA,nadama
repulse,tunkuɗe,NA,tunkuɗe
repulsed,tunkuɗe,NA,tunkuɗe
resentful,jin haushi,NA,jin haushi
resign,yi murabus,NA,yi murabus
resigned,yayi murabus,NA,yayi murabus
resigning,yin murabus,NA,yin murabus
resigns,yayi murabus,ya yi murabus,ya yi murabus
restless,m,mara hutu,mara hutu
restrict,takura,NA,takura
restricted,ƙuntata,NA,ƙuntata
restricting,ƙuntatawa,NA,ƙuntatawa
restriction,ƙuntatawa,NA,ƙuntatawa
restricts,takurawa,NA,takurawa
retained,rike,NA,rike
retard,ja baya,NA,ja baya
retarded,koma baya,NA,koma baya
retreat,ja da baya,NA,ja da baya
revenge,fansa,NA,fansa
revengeful,ramawa,na ramuwa,na ramuwa
ridiculous,ba'a,mai ban dariya,mai ban dariya
rig,rig,magudi,magudi
rigged,rigged,magudi,magudi
riot,tarzoma,NA,tarzoma
riots,tarzoma,Yana tarzoma,Yana tarzoma
risk,haɗari,kasada,kasada
risks,kasada,yana kasada,yana kasada
rob,fashi,NA,fashi
robber,ɗan fashi,NA,ɗan fashi
robed,tufafi,fashi,fashi
robing,fashi,yin fashi,yin fashi
robs,fashi,yana fashi,yana fashi
ruin,lalacewa,NA,lalacewa
ruined,lalace,NA,lalace
ruining,lalata,NA,lalata
ruins,kango,yana  lalata,yana  lalata
sad,bakin ciki,NA,bakin ciki
sadden,yi baƙin ciki,NA,yi baƙin ciki
saddened,baƙin ciki,NA,baƙin ciki
sadly,abin takaici,NA,abin takaici
sappy,sappy,wawa,wawa
sarcastic,ba'a,NA,ba'a
scam,zamba,zambo,zambo
scams,zamba,zambo,zambo
scandal,abin kunya,NA,abin kunya
scandalous,abin kunya,NA,abin kunya
scandals,abin kunya,NA,abin kunya
scapegoat,sankara,NA,sankara
scapegoats,sankarau,NA,sankarau
scare,tsorata,NA,tsorata
scared,tsorace,NA,tsorace
scary,ban tsoro,NA,ban tsoro
sceptical,m,shakku,shakku
scorn,raini,NA,raini
scornful,raini,NA,raini
scream,kururuwa,NA,kururuwa
screamed,kururuwa,NA,kururuwa
screaming,ihu,NA,ihu
screams,kururuwa,NA,kururuwa
screwed,ci da gumi,NA,ci da gumi
screwed up,ƙuƙwara,NA,ƙuƙwara
scumbag,scumbag,abin kyamata,abin kyamata
sedition,fitina,NA,fitina
seditious,tayar da hankali,NA,tayar da hankali
seduced,yaudare,NA,yaudare
self-deluded,yaudarar kai,NA,yaudarar kai
selfish,son kai,NA,son kai
selfishness,son kai,NA,son kai
sentence,hukunci,hukunci,hukunci
sentenced,yanke masa hukunci,NA,yanke masa hukunci
sentences,jimloli,NA,jimloli
sentencing,yanke hukunci,NA,yanke hukunci
severe,mai tsanani,NA,mai tsanani
shaky,girgiza,NA,girgiza
shame,kunya,NA,kunya
shamed,kunyata,NA,kunyata
shameful,abin kunya,NA,abin kunya
shattered,farfashe,tarwatsa,tarwatsa
shit,shit,banza,banza
shithead,shithead,banza,banza
shitty,shitty,banzanta,banzanta
shock,gigice,NA,gigice
shocked,gigice,NA,gigice
shocking,m,mai gigitarwa,mai gigitarwa
shocks,gigicewa,NA,gigicewa
shoot,harba,NA,harba
short-sighted,gajere,ganin kusa,ganin kusa
short-sightedness,hangen nesa,NA,hangen nesa
shortage,karanci,NA,karanci
shortages,karanci,NA,karanci
shy,mai jin kunya,NA,mai jin kunya
sick,rashin lafiya,NA,rashin lafiya
sigh,huci,NA,huci
silencing,yin shiru,NA,yin shiru
silly,wauta,NA,wauta
sinful,mai zunubi,NA,mai zunubi
singleminded,mara hankali,NA,mara hankali
skeptic,mai shakka,NA,mai shakka
skeptical,m,abin shakku,abin shakku
skepticism,shubuhohi,NA,shubuhohi
skeptics,masu shakka,NA,masu shakka
slash,slash,yanka,yanka
slashed,yanka,yanke,yanke
slashes,yanka,yana yankewa,yana yankewa
slashing,slashing,yin yanka,yin yanka
slavery,bauta,NA,bauta
sleeplessness,rashin bacci,NA,rashin bacci
sluggish,kasala,NA,kasala
slut,slut,karuwa,karuwa
smear,shafawa,NA,shafawa
smog,hayaki,NA,hayaki
sneaky,sany,sulalawa,sulalawa
snub,yi kururuwa,NA,yi kururuwa
snubbing,yin kurba,NA,yin kurba
snubs,kurba,NA,kurba
solemn,ƙa'ida,NA,ƙa'ida
somber,somber,bacin rai,bacin rai
son-of-a-bitch,dan-wata-karuwa,dan karuwa,dan karuwa
sore,ciwo,NA,ciwo
sorrow,baƙin ciki,NA,baƙin ciki
sorrowful,mai baƙin ciki,NA,mai baƙin ciki
sorry,yi hakuri,NA,yi hakuri
spam,wasikun banza,NA,wasikun banza
spammer,mai aika sakon gizo,NA,mai aika sakon gizo
spammers,masu tsegumi,NA,masu tsegumi
spamming,spamming,yawan tura sakon imel,yawan tura sakon imel
speculative,hasashe,NA,hasashe
spiritless,rashin ruhu,rashin ruhi,rashin ruhi
spiteful,m,maketaci,maketaci
squelched,squelched,mai son cutar da wani,mai son cutar da wani
stab,soka,NA,soka
stabbed,soka,NA,soka
stabs,soka,yana sokawa,yana sokawa
stall,rumfa,Karamar rumfa,Karamar rumfa
stalled,tsaya,NA,tsaya
stampede,bugawa,NA,bugawa
startled,firgita,NA,firgita
starve,yunwa,NA,yunwa
starved,yunwa,NA,yunwa
starves,yunwa,NA,yunwa
starving,yunwa,NA,yunwa
steal,sata,NA,sata
steals,sata,yana sata,yana sata
stereotype,stereotype,sananne,sananne
stereotyped,sananna,NA,sananna
stifled,gurɓata,NA,gurɓata
stingy,rowa,NA,rowa
stolen,sata,na sata,na sata
stop,tsaya,NA,tsaya
stopped,tsaya,NA,tsaya
stopping,tsayawa,NA,tsayawa
stops,yana tsayawa,yana tsayawa,yana tsayawa
strange,bakon,NA,bakon
strangely,bakon,NA,bakon
strangled,makura,NA,makura
stressed,jaddada,NA,jaddada
stressor,danniya,NA,danniya
stressors,damuwa,NA,damuwa
stricken,rauni,NA,rauni
strike,yajin,yajin aiki,yajin aiki
strikers,'yan wasan,yan wasan gaba,yan wasan gaba
strikes,buga,NA,buga
struck,buga,NA,buga
struggle,gwagwarmaya,NA,gwagwarmaya
struggled,fama,NA,fama
struggles,gwagwarmaya,yana gwagwarmaya,yana gwagwarmaya
struggling,fama,NA,fama
stubborn,mai taurin kai,NA,mai taurin kai
stuck,makale,NA,makale
stunned,mamaki,NA,mamaki
stupid,wawa,NA,wawa
stupidly,wawanci,NA,wawanci
subversive,ƙasƙantattu,NA,ƙasƙantattu
suck,tsotse,NA,tsotse
sucks,tsotsa,yana tsotsa,yana tsotsa
suffer,wahala,NA,wahala
suffering,wahala,NA,wahala
suffers,wahala,yana  wahala,yana  wahala
suicidal,kashe kansa,NA,kashe kansa
suicide,kashe kansa,NA,kashe kansa
suing,kawo kara,NA,kawo kara
sulking,sulking,rashin walwala,rashin walwala
sulky,sulky,rashin walwala,rashin walwala
sullen,sullen,mara sakin fuska,mara sakin fuska
suspect,wanda ake zargi,NA,wanda ake zargi
