word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
twats,twats,àwọn ọ̀dẹ̀,àwọn ọ̀dẹ̀,anger,0.609
collision,ijamba,ìjàmbá,ìjàmbá,anger,0.609
injurious,ipalara,ìpalára,ìpalára,anger,0.609
rebellion,iṣọtẹ,Ìṣọ̀tẹ̀,Ìṣọ̀tẹ̀,anger,0.609
slavery,ẹrú,ẹrú,ẹrú,anger,0.609
gang,onijagidijagan,oníjàgídíjàgan,oníjàgídíjàgan,anger,0.609
irritability,irritability,ìrínilára,ìrínilára,anger,0.609
bitterly,kikorò,kíkorò,kíkorò,anger,0.609
oppressor,aninilara,aninilára,aninilára,anger,0.609
antagonism,atako,àtakò,àtakò,anger,0.609
intolerable,ifarada,ìfaradà,ìfaradà,anger,0.609
disgraced,itiju,ìtìjú,ìtìjú,anger,0.608
diatribe,diatribe,Ọ̀pọ̀ èébú,Ọ̀pọ̀ èébú,anger,0.606
sickening,aisan,ń mú sàìsàn,ń mú sàìsàn,anger,0.606
ranting,kigbe,ń kígbe,ń kígbe,anger,0.606
asshole,Iwoomusu,amùsùwà,amùsùwà,anger,0.606
irks,irks,àwọn ìbínú,àwọn ìbínú,anger,0.606
irritating,hihun,híhún,híhún,anger,0.606
discrimination,iyasoto,Ìyàsọ́tọ̀,Ìyàsọ́tọ̀,anger,0.606
bombardment,bombu,kíkọlù,kíkọlù,anger,0.606
thug,onijagidijagan,oníjàgídíjàgan,oníjàgídíjàgan,anger,0.606
antagonistic,alatako,ṣe àtakò,ṣe àtakò,anger,0.606
revolution,rogbodiyan,rògbòdìyàn,rògbòdìyàn,anger,0.606
blast,fifún,fífẹ́ ẹ̀fúfù,fífẹ́ ẹ̀fúfù,anger,0.606
frustrate,ibanuje,bàjẹ́,bàjẹ́,anger,0.604
tension,ẹdọfu,ẹ̀dọ̀fù,ẹ̀dọ̀fù,anger,0.603
manipulation,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí,anger,0.603
oppression,inilara,ìnilára,ìnilára,anger,0.603
hurtful,ipalara,ìpalára,ìpalára,anger,0.603
insult,itiju,èébú,èébú,anger,0.603
tiredofit,bani o,ṣú ni,ṣú ni,anger,0.603
bigot,olufokansin,Olùfọkànsìn,Olùfọkànsìn,anger,0.603
disgust,ìríra,ìríra,ìríra,anger,0.602
spite,laibikita,kóríra,kóríra,anger,0.6
intrusive,intrusive,wọlé láìgbàsẹ,wọlé láìgbàsẹ,anger,0.598
harshness,lile,líle,líle,anger,0.597
slur,slur,yọ́ gíní,yọ́ gíní,anger,0.596
bitterness,kikoro,kíkorò,kíkorò,anger,0.594
tempest,iji,ìjì,ìjì,anger,0.594
miserable,ibanuje,Òtòṣì,Òtòṣì,anger,0.594
morbidity,aisan,àìsàn,àìsàn,anger,0.594
assail,ikọlu,Ìkọlù,Ìkọlù,anger,0.594
puncture,puncture,lu,lu,anger,0.594
invasion,ayabo,àyabò,àyabò,anger,0.594
inferno,inforno,àìjiná,àìjiná,anger,0.594
casualty,ijamba,ìjàm̀bá,ìjàm̀bá,anger,0.594
storming,iji,ìjì,ìjì,anger,0.594
wretch,ibanuje,Tòṣì,Tòṣì,anger,0.594
consternation,idaamu,ìdàmú,ìdàmú,anger,0.592
guillotine,guillotine,bẹ́ríbẹ́rí,bẹ́ríbẹ́rí,anger,0.591
forcibly,fi agbara mu,Fi agbára mú,Fi agbára mú,anger,0.591
overpowering,alagbara,alágbára,alágbára,anger,0.591
immoral,alaimo,aláìmọ́,aláìmọ́,anger,0.591
guilty,jẹbi,Jẹ̀bi,Jẹ̀bi,anger,0.591
depraved,ibajẹ,Ìbàjẹ́,Ìbàjẹ́,anger,0.591
raving,raving,ọ̀rọ̀ àsé,ọ̀rọ̀ àsé,anger,0.591
soannoyed,soannoyed,bínú gan an,bínú gan an,anger,0.588
recalcitrant,alaigbagbọ,aláìgbàgbọ́,aláìgbàgbọ́,anger,0.588
accursed,eegun,èègún,èègún,anger,0.588
screwed,dabaru,dabarú,dabarú,anger,0.588
invader,ayabo,àyabò,àyabò,anger,0.588
scare,idẹruba,dẹ́rùbà,dẹ́rùbà,anger,0.588
indignation,ibinu,ìbínú,ìbínú,anger,0.587
jealousy,owú,owú,owú,anger,0.587
vexed,binu,bínú,bínú,anger,0.586
confront,dojuko,dojúkọ,dojúkọ,anger,0.582
brute,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.581
throttle,finasi,finásí,finásí,anger,0.579
provoking,imunibinu,ìmúnibínú,ìmúnibínú,anger,0.578
coup,ifipapo,Ìfipapọ̀,Ìfipapọ̀,anger,0.578
pillage,ikogun,ìkógun,ìkógun,anger,0.578
damage,bibajẹ,bíbàjẹ́,bíbàjẹ́,anger,0.578
shutup,dake enu re,dákẹ́ ẹnu rẹ,dákẹ́ ẹnu rẹ,anger,0.578
contentious,àríyànjiyàn,àríyànjiyàn,àríyànjiyàn,anger,0.578
shutit,tiipa,tì í pa,tì í pa,anger,0.578
bickering,ariyanjiyan,àríyànjiyàn,àríyànjiyàn,anger,0.578
incarceration,atimole,àtìmọ́lé,àtìmọ́lé,anger,0.578
butcher,ẹran,alápatà,alápatà,anger,0.578
lash,panṣa,pàsán,pàsán,anger,0.578
conflict,rogbodiyan,rògbòdìyàn,rògbòdìyàn,anger,0.578
blaze,ina,iná,iná,anger,0.578
slut,ọlẹ,ọ̀lẹ,ọ̀lẹ,anger,0.578
defiant,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.578
wreck,ibajẹ,Ìbàjẹ́,Ìbàjẹ́,anger,0.578
revolver,iyipo,ìyípo,ìyípo,anger,0.578
yousuck,o mu,O mukun,O mukun,anger,0.578
criminality,odaran,ọ̀daràn,ọ̀daràn,anger,0.578
cancer,akàn,akàn,akàn,anger,0.577
frustration,ibanuje,Ìbàjẹ́,Ìbàjẹ́,anger,0.576
standoff,ìforígbárí,ìforígbárí,ìforígbárí,anger,0.576
gory,gory,kòséwò,kòséwò,anger,0.576
dontmess,maṣe jẹ,máṣe ṣẹ̀,máṣe ṣẹ̀,anger,0.576
alienation,iyapa,ìyapa,ìyapa,anger,0.576
gun,ibon,ìbọn,ìbọn,anger,0.576
pernicious,pernicious,léwu,léwu,anger,0.576
grope,táràrà,táràrà,táràrà,anger,0.576
discord,iyapa,ìyapa,ìyapa,anger,0.576
condescension,irẹlẹ,Ìrẹ̀lẹ̀,Ìrẹ̀lẹ̀,anger,0.576
discriminate,iyasoto,Ìyàsọ́tọ̀,Ìyàsọ́tọ̀,anger,0.576
blasphemy,ọrọ odi,ọ̀rọ̀ òdì,ọ̀rọ̀ òdì,anger,0.576
chaotic,rudurudu,rúdudùru,rúdudùru,anger,0.576
disturbance,idamu,ìdàmú,ìdàmú,anger,0.576
friggen,friggen,fìbínú hàn,fìbínú hàn,anger,0.575
jab,jabọ,Jábọ́,Jábọ́,anger,0.574
monstrosity,monstrosity,Burú jáì,Burú jáì,anger,0.574
lunacy,aṣiwere,aṣiwèrè,aṣiwèrè,anger,0.574
oppressive,aninilara,aninilára,aninilára,anger,0.574
scandalous,scandalous,Kò bójú mu,Kò bójú mu,anger,0.574
cursed,eegun,èègún,èègún,anger,0.574
sneer,ẹlẹgàn,ẹlẹ̀gàn,ẹlẹ̀gàn,anger,0.574
death,iku,ikú,ikú,anger,0.574
shit,nik,àsé,àsé,anger,0.573
slash,din ku,Dín kù,Dín kù,anger,0.571
unfair,aiṣedeede,àiṣedéédé,àiṣedéédé,anger,0.571
disparaging,disparaging,wọ́ ńlẹ̀,wọ́ ńlẹ̀,anger,0.571
gallows,igi,Mì jolojolo,Mì jolojolo,anger,0.57
escalate,pọ si,pọ̀ sí,pọ̀ sí,anger,0.569
intolerant,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.564
lawlessness,arufin,arúfin,arúfin,anger,0.563
bluddy,bluddy,èébú,èébú,anger,0.562
dreadful,adẹtẹ,dẹ́rùbà,dẹ́rùbà,anger,0.562
arghh,arghh,kégbe aaaa,kégbe aaaa,anger,0.562
derogatory,ẹlẹgàn,ẹlẹ́gàn,ẹlẹ́gàn,anger,0.562
beast,ẹranko,ẹranko,ẹranko,anger,0.562
malign,buburu,búburú,búburú,anger,0.562
traitor,ẹlẹtan,ẹlẹ̀tàn,ẹlẹ̀tàn,anger,0.562
grouchy,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.562
slander,ìbanilórúkọjẹ́,ìbanilórúkọjẹ́,ìbanilórúkọjẹ́,anger,0.562
wrangling,jijakadi,jìjàkadì,jìjàkadì,anger,0.562
taunt,ṣáátá,ṣáátá,ṣáátá,anger,0.562
perdition,ègbé,ègbé,ègbé,anger,0.562
frightful,ẹru,ẹ̀rù,ẹ̀rù,anger,0.562
invade,gbogun,gbógun,gbógun,anger,0.562
glare,didan,dídán,dídán,anger,0.562
deceived,tan,tàn,tàn,anger,0.562
torpedo,torpedo,rún jégéjégé,rún jégéjégé,anger,0.562
bellows,Bellows,kégbe,kégbe,anger,0.562
retards,retards,padàsẹ́yìn,padàsẹ́yìn,anger,0.562
bearish,ìgboyà,ìgboyà,ìgboyà,anger,0.562
rave,rave,kùn kiri,kùn kiri,anger,0.561
hurt,farapa,farapa,farapa,anger,0.561
grating,grating,bínú fùfù,bínú fùfù,anger,0.561
thief,olè,olè,olè,anger,0.561
uncontrollable,ti ko ni idari,tí kò ní ìdarí,tí kò ní ìdarí,anger,0.561
idiots,omugo,òmùgọ̀,òmùgọ̀,anger,0.561
devastating,apanirun,apanirun,apanirun,anger,0.561
banshee,banshee,pariwo,pariwo,anger,0.561
cross,agbelebu,àgbélèbú,àgbélèbú,anger,0.561
betrayal,Júdà,júdà,júdà,anger,0.561
fits,ibaamu,ìbámu,ìbámu,anger,0.561
shatter,fọ,Fọ́,Fọ́,anger,0.561
conflagration,ijamba,ìjàm̀bá,ìjàm̀bá,anger,0.561
jeopardize,ṣe ewu,ṣe ewu,ṣe ewu,anger,0.561
dissension,iyapa,ìyapa,ìyapa,anger,0.561
subjugation,ìtẹríba,ìtẹríba,ìtẹríba,anger,0.559
disturbed,dojuru,dojúrú,dojúrú,anger,0.559
stomped,stomped,tẹ̀ mọ́lẹ̀,tẹ̀ mọ́lẹ̀,anger,0.557
grab,gbamu,gbámú,gbámú,anger,0.557
ticked,fi ami si,Fi àmì sí,Fi àmì sí,anger,0.556
masochism,masochism,dídùn,dídùn,anger,0.556
grievance,ẹdun ọkan,ẹ̀dùn ọkàn,ẹ̀dùn ọkàn,anger,0.556
defiance,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.552
blackmail,ifipabanilopo,sọ̀rọ̀ ẹni láìda,sọ̀rọ̀ ẹni láìda,anger,0.55
offensive,ibinu,ìbínú,ìbínú,anger,0.549
decry,kọ,Kọ,Kọ,anger,0.548
sin,ese,ẹ̀ṣẹ̀,ẹ̀ṣẹ̀,anger,0.547
fustrated,fustrated,múnúbí,múnúbí,anger,0.547
ire,ire,ire,ire,anger,0.547
confine,ihamọ,Ìhámọ́,Ìhámọ́,anger,0.547
deceive,tan,tàn,tàn,anger,0.547
arghhhh,arghhhh,aaaaa,aaaaa,anger,0.547
punishment,ijiya,ìjìyà,ìjìyà,anger,0.547
violation,ṣẹ,ẹ̀ṣẹ̀,ẹ̀ṣẹ̀,anger,0.547
preposterous,preposterous,ìwà ọ̀dẹ̀,ìwà ọ̀dẹ̀,anger,0.547
disgraceful,itiju,ohun ìtìjú,ohun ìtìjú,anger,0.547
darkside,ṣokunkun,ṣókùnkùn,ṣókùnkùn,anger,0.547
frustrates,ibanuje,Ìbànújẹ́,Ìbànújẹ́,anger,0.547
overbearing,apọju,àpọ̀jù,àpọ̀jù,anger,0.547
misery,ibanujẹ,Ìbànújẹ́,Ìbànújẹ́,anger,0.547
firearms,ohun ija,ohun ìjà,ohun ìjà,anger,0.547
rebel,ọlọtẹ,ọlọ̀tẹ̀,ọlọ̀tẹ̀,anger,0.547
shrill,gbigbọn,gbígbọ́n,gbígbọ́n,anger,0.547
disparity,iyapa,ìyapa,ìyapa,anger,0.547
hadenough,ko to,ní púpọ̀,ní púpọ̀,anger,0.546
stolen,ji,jí,jí,anger,0.546
foul,ahon,èérí,èérí,anger,0.545
adversary,alatako,alátakò,alátakò,anger,0.545
conspirator,apanirun,apanirun,apanirun,anger,0.545
skirmish,ìjà,ìjà,ìjà,anger,0.545
ruined,ti baje,ti bàjẹ́,ti bàjẹ́,anger,0.545
annoyin,annoyin,Mú inú bí,Mú inú bí,anger,0.545
menace,ewu,ewu,ewu,anger,0.545
tackle,koju,kojú,kojú,anger,0.545
humiliate,itiju,ìtìjú,ìtìjú,anger,0.545
prejudice,ikorira,ìkóríra,ìkóríra,anger,0.545
resentful,ibinu,ìbínú,ìbínú,anger,0.545
antagonist,alatako,alátakò,alátakò,anger,0.545
heated,kikan,kíkan,kíkan,anger,0.545
wanker,alarinkiri,alárìnkiri,alárìnkiri,anger,0.545
callous,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.545
argument,ariyanjiyan,àríyànjiyàn,àríyànjiyàn,anger,0.545
sting,ta,ta,ta,anger,0.544
outcry,igbe,igbe,igbe,anger,0.544
grumble,kùn,kùn,kùn,anger,0.544
robbery,ole jija,olè jíjà,olè jíjà,anger,0.544
entangled,ti a dapọ,tí a dàpọ̀,tí a dàpọ̀,anger,0.544
resistance,resistance,ìdádúró,ìdádúró,anger,0.543
irreconcilable,aiṣedeede,àìsedéédé,àìsedéédé,anger,0.543
obstructive,idiwọ,ìdíwọ́,ìdíwọ́,anger,0.542
dismay,aibanujẹ,àìbanújẹ́,àìbanújẹ́,anger,0.54
mob,agbajo eniyan,àgbájọ ènìyàn,àgbájọ ènìyàn,anger,0.538
juststop,juststop,dúró,dúró,anger,0.537
badness,buburu,búburú,búburú,anger,0.536
ridicule,ipaya,ẹlẹ́yà,ẹlẹ́yà,anger,0.534
incendiary,arannilọwọ,arannilọ́wọ́,arannilọ́wọ́,anger,0.533
flares,flares,kolù,kolù,anger,0.532
twofaced,oju meji,Ojú méjì,Ojú méjì,anger,0.531
exacerbation,imukuro,imúkúrò,imúkúrò,anger,0.531
prejudicial,alatako,alátakò,alátakò,anger,0.531
unbridled,unbridled,aìkójánu,aìkójánu,anger,0.531
intruder,olufokansin,Olùfọkànsìn,Olùfọkànsìn,anger,0.531
communism,komunisiti,àgbájọpọ̀,àgbájọpọ̀,anger,0.531
uprising,uprising,dìde má,dìde má,anger,0.531
dispute,àríyànjiyàn,àríyànjiyàn,àríyànjiyàn,anger,0.531
reckless,aibikita,àìbìkítà,àìbìkítà,anger,0.531
confinement,atimọle,Àtìmọ́lé,Àtìmọ́lé,anger,0.531
degeneracy,degeneracy,Ìpadàbọ̀ sí àidáa,Ìpadàbọ̀ sí àidáa,anger,0.531
whip,okùn,okùn,okùn,anger,0.531
belittle,kereju,kéréjù,kéréjù,anger,0.531
allegation,esun,ẹ̀sùn,ẹ̀sùn,anger,0.531
offender,ẹlẹṣẹ,ẹlẹ́ṣẹ̀,ẹlẹ́ṣẹ̀,anger,0.53
tackled,dojuko,dojúkọ,dojúkọ,anger,0.53
dictatorial,dictatorial,jẹ gàba lé,jẹ gàba lé,anger,0.53
perversion,arekereke,àrékérekè,àrékérekè,anger,0.53
unjust,alaiṣododo,aláìṣòdodo,aláìṣòdodo,anger,0.53
fiesty,iwa aiṣododo,Ìwà aláìṣòdodo,Ìwà aláìṣòdodo,anger,0.53
hassle,wahala,wàhálà,wàhálà,anger,0.53
unjustifiable,alaiṣedede,aláìṣedédé,aláìṣedédé,anger,0.53
bigoted,agbéraga,agbéraga,agbéraga,anger,0.53
dissonance,dissonance,ìyàtọ̀,ìyàtọ̀,anger,0.53
prison,tubu,túbú,túbú,anger,0.529
trespass,irekọja,ìrékọjá,ìrékọjá,anger,0.529
cantstandit,ko le duro,Kò le dúró,Kò le dúró,anger,0.529
hot,gbona,gbóná,gbóná,anger,0.529
renegade,olodi,olódi,olódi,anger,0.529
suicide,igbẹmi ara ẹni,ìgbẹ̀mí ara ẹni,ìgbẹ̀mí ara ẹni,anger,0.521
annoy,binu,bínú,bínú,anger,0.52
leavemealone,fi mi silẹ,fi mí sílẹ̀,fi mí sílẹ̀,anger,0.517
depravity,iwa ibajẹ,Ìwà ìbàjẹ́,Ìwà ìbàjẹ́,anger,0.516
venting,fifẹ,fífẹ̀,fífẹ̀,anger,0.516
divorce,ikọsilẹ,ìkọ̀sílẹ̀,ìkọ̀sílẹ̀,anger,0.516
dishonest,alaisododo,aláìṣòdodo,aláìṣòdodo,anger,0.516
prisoner,ẹlẹwọn,ẹlẹ́wọ̀n,ẹlẹ́wọ̀n,anger,0.516
duress,iponju,ìpọ́njú,ìpọ́njú,anger,0.516
inimical,aiṣedeede,àìsedéédé,àìsedéédé,anger,0.516
grrr,grrr,kùn,kùn,anger,0.516
idiotic,omugo,Òmùgọ̀,Òmùgọ̀,anger,0.516
treason,arekereke,àrékérekè,àrékérekè,anger,0.516
tortious,onitara,onítara,onítara,anger,0.516
criticize,ṣofintoto,ṣòfintoto,ṣòfintoto,anger,0.516
disrespectful,alaibọwọ,aláìbọ̀wọ̀,aláìbọ̀wọ̀,anger,0.516
distrust,igbekele,ìgbẹ́kẹ̀lé,ìgbẹ́kẹ̀lé,anger,0.516
cretins,cretins,àwọn òpònú,àwọn òpònú,anger,0.516
broil,broil,gbóná,gbóná,anger,0.516
hangry,idorikodo,ìdoríkodò,ìdoríkodò,anger,0.515
unkind,alaanu,aláànú,aláànú,anger,0.515
bile,bile,òróǹro,òróǹro,anger,0.515
roar,ariwo,ariwo,ariwo,anger,0.515
poaching,iwapa,jíjí ẹran,jíjí ẹran,anger,0.515
unforgiving,alaforiji,aláìforíjì,aláìforíjì,anger,0.515
poachers,awọn ọdẹ,àwọn ajẹ́ran gbé,àwọn ajẹ́ran gbé,anger,0.515
pow,etu,ẹtu,ẹtu,anger,0.515
unleash,tu silẹ,tú sílẹ̀,tú sílẹ̀,anger,0.515
scold,ibawi,ìbáwí,ìbáwí,anger,0.515
argumentation,ariyanjiyan,àríyànjiyàn,àríyànjiyàn,anger,0.515
chaos,Idarudapọ,Ìdàrúdàpọ̀,Ìdàrúdàpọ̀,anger,0.515
frustrating,ibanuje,Ìbànújẹ́,Ìbànújẹ́,anger,0.515
jerks,jerks,afọ́kungbému,afọ́kungbému,anger,0.515
coercion,ipá,ìpá,ìpá,anger,0.515
grump,kikoro,kíkorò,kíkorò,anger,0.515
victimized,olufaragba,olùfaragbà,olùfaragbà,anger,0.515
tussle,ijapa,Ìjà líle,Ìjà líle,anger,0.514
bane,eewọ,èwọ̀,èwọ̀,anger,0.511
accusation,ẹsùn,ẹ̀sùn,ẹ̀sùn,anger,0.51
enmity,ikorira,àránkan,àránkan,anger,0.51
repudiation,ikorira,ìkóríra,ìkóríra,anger,0.51
banish,yọ kuro,Yọ kúrò,Yọ kúrò,anger,0.509
disfigured,alaabo,aláábò,aláábò,anger,0.508
storm,iji,ìjì,ìjì,anger,0.507
derogation,itagbangba,ìsàbùkù,ìsàbùkù,anger,0.5
obstruct,dena,dènà,dènà,anger,0.5
nobodycares,ko si ẹnikan,Kò kan enì kankan,Kò kan enì kankan,anger,0.5
rejects,kọ,Kọ̀,Kọ̀,anger,0.5
unruly,alaigbọran,aláìgbọràn,aláìgbọràn,anger,0.5
crazy,aṣiwere,aṣiwèrè,aṣiwèrè,anger,0.5
hammering,hammering,kétantan,kétantan,anger,0.5
malpractice,aiṣedeede,Àìsedéédé,Àìsedéédé,anger,0.5
frenzied,frenzied,rorò,rorò,anger,0.5
suppression,imukuro,ìmúkúrò,ìmúkúrò,anger,0.5
scoff,ẹgan,ẹ̀gàn,ẹ̀gàn,anger,0.5
possessed,ti gba,ní,ní,anger,0.5
intractable,intractable,aìgbọ́ràn,aìgbọ́ràn,anger,0.5
fervor,itara,ìtara,ìtara,anger,0.5
delusional,itanjẹ,ìtànjẹ,ìtànjẹ,anger,0.5
brunt,ibinujẹ,Ìbìnújẹ́,Ìbìnújẹ́,anger,0.5
confined,ni ihamọ,Ní ìhámọ́,Ní ìhámọ́,anger,0.5
injustice,aiṣododo,àìṣòdodo,àìṣòdodo,anger,0.5
shun,yago fun,yẹ̀ sílẹ̀,yẹ̀ sílẹ̀,anger,0.5
defy,ẹgan,ẹ̀gàn,ẹ̀gàn,anger,0.5
anguish,ibanujẹ,Ìbànújẹ́,Ìbànújẹ́,anger,0.5
antithesis,antithesis,kojú ọ̀tọ̀ọ̀tọ̀ síra,kojú ọ̀tọ̀ọ̀tọ̀ síra,anger,0.5
fear,iberu,ẹ̀rù,ẹ̀rù,anger,0.5
bout,ija,ìjà,ìjà,anger,0.5
derision,ẹgan,ẹ̀gàn,ẹ̀gàn,anger,0.5
banished,ti yọ kuro,ti yọ kúrò,ti yọ kúrò,anger,0.5
animus,animus,ìwà ẹranko,ìwà ẹranko,anger,0.5
reject,kọ,Kọ̀,Kọ̀,anger,0.5
spear,ọkọ,ọ̀kọ̀,ọ̀kọ̀,anger,0.5
dominate,jọba,jẹgàba,jẹgàba,anger,0.5
patronising,patronizing,ràn lọ́wọ́,ràn lọ́wọ́,anger,0.5
brazen,akọni,aláfojúdi,aláfojúdi,anger,0.5
disrupting,idalọwọduro,Ìdálọ́wọ́dúró,Ìdálọ́wọ́dúró,anger,0.5
ordeal,ipọnju,Ìpọ́njú,Ìpọ́njú,anger,0.5
foaming,foomu,tutọ́ sókè,tutọ́ sókè,anger,0.5
getoveryourself,gba ara rẹ laye,gba ara rẹ láyè,gba ara rẹ láyè,anger,0.495
stupidpeople,omugo,ènìyàn òmùgọ̀,ènìyàn òmùgọ̀,anger,0.492
toughness,líle,líle,líle,anger,0.492
sinful,elese,Kìkì ẹ̀ṣẹ̀,Kìkì ẹ̀ṣẹ̀,anger,0.491
madness,isinwin,ìsínwín,ìsínwín,anger,0.491
oppress,aninilara,nilára,nilára,anger,0.49
avarice,awari,àwárí,àwárí,anger,0.49
anathema,eegun,ègún,ègún,anger,0.485
incest,ìbálòpọ̀,ìbálòpọ̀,ìbálòpọ̀,anger,0.485
dissident,alatako,alátakò,alátakò,anger,0.485
abolish,parun,parun,parun,anger,0.485
smuggler,alagbata,alágbàtà,alágbàtà,anger,0.485
claw,agbọn,èékáná ẹranko,èékáná ẹranko,anger,0.485
revoke,fagilee,fagílé,fagílé,anger,0.485
complaint,ẹdun ọkan,ẹ̀dùn ọkàn,ẹ̀dùn ọkàn,anger,0.485
infraction,aiṣedede,Àìṣedédé,Àìṣedédé,anger,0.485
avenger,olugbẹsan,Olùgbẹ̀san,Olùgbẹ̀san,anger,0.485
pervert,agabagebe,àgàbàgebè,àgàbàgebè,anger,0.485
cutting,gige,gígé,gígé,anger,0.485
usurp,usurp,gbà,gbà,anger,0.485
inhuman,alainibaba,níkà,níkà,anger,0.485
disservice,aiṣedede,Àìṣedédé,Àìṣedédé,anger,0.485
annoyed,nbaje,ńbàjẹ́,ńbàjẹ́,anger,0.485
stayaway,stayaway,Sá fún,Sá fún,anger,0.485
disobedient,alaigbọran,aláìgbọ́ràn,aláìgbọ́ràn,anger,0.485
alienate,yapa,yapa,yapa,anger,0.485
fricking,ikọlu,ìkọlù,ìkọlù,anger,0.485
demand,eletan,bèrè,bèrè,anger,0.485
disapproved,ti a ko fọwọsi,àìfọwọ́sí,àìfọwọ́sí,anger,0.485
oust,yọ kuro,yọ kúrò,yọ kúrò,anger,0.484
litigious,ẹjọ,ẹjọ́,ẹjọ́,anger,0.484
rivalry,orogun,orogún,orogún,anger,0.484
mocking,ṣe ẹlẹyà,ṣe ẹlẹ́yà,ṣe ẹlẹ́yà,anger,0.484
obnoxious,obnoxious,àríyànjiyàn,àríyànjiyàn,anger,0.484
thresh,ìpakà,ìpakà,ìpakà,anger,0.484
restrain,ni ihamọ,ní ìhámọ́,ní ìhámọ́,anger,0.484
blame,ibawi,ìbáwí,ìbáwí,anger,0.484
deceit,ẹtan,ẹ̀tàn,ẹ̀tàn,anger,0.484
strained,igara,ìgara,ìgara,anger,0.484
penalty,ifiyaje,Ìfìyàjẹ,Ìfìyàjẹ,anger,0.484
opposed,atako,àtakò,àtakò,anger,0.484
disgrace,itiju,ìtìjú,ìtìjú,anger,0.484
imprisoned,ewon,Jù sẹ́wọ̀n,Jù sẹ́wọ̀n,anger,0.484
sucker,ọmu,ọ̀mu,ọ̀mu,anger,0.484
suspicious,ifura,ìfura,ìfura,anger,0.484
upheaval,ariwo,ariwo,ariwo,anger,0.484
renounce,kọ silẹ,Kọ̀ sílẹ̀,Kọ̀ sílẹ̀,anger,0.484
turbulence,rudurudu,rúdurùdu,rúdurùdu,anger,0.483
pound,iwon,gún,gún,anger,0.481
coldness,otutu,òtútù,òtútù,anger,0.477
