word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
inferno,inferno,ọkụ mmụọ,ọkụ mmụọ,anger,0.594
casualty,ihe mberede,NA,ihe mberede,anger,0.594
storming,ebili mmiri,NA,ebili mmiri,anger,0.594
wretch,ihe ojoo,onye iwe,onye iwe,anger,0.594
consternation,mgbagwoju anya,oti mkpu,oti mkpu,anger,0.592
guillotine,guillotine,kemikal,kemikal,anger,0.591
forcibly,n'ike,NA,n'ike,anger,0.591
overpowering,karịrị akarị,NA,karịrị akarị,anger,0.591
immoral,omume rụrụ arụ,NA,omume rụrụ arụ,anger,0.591
guilty,onye ikpe mara,NA,onye ikpe mara,anger,0.591
depraved,rụrụ arụ,NA,rụrụ arụ,anger,0.591
raving,na -egwu egwu,NA,na -egwu egwu,anger,0.591
soannoyed,na -enye ume,na- ewe iwe,na- ewe iwe,anger,0.588
recalcitrant,recalcitrant,isi ike,isi ike,anger,0.588
accursed,bụrụ ọnụ,NA,bụrụ ọnụ,anger,0.588
screwed,kposara,NA,kposara,anger,0.588
invader,onye mwakpo,NA,onye mwakpo,anger,0.588
scare,egwu,NA,egwu,anger,0.588
indignation,iwe,NA,iwe,anger,0.587
jealousy,ekworo,NA,ekworo,anger,0.587
vexed,na -ewe iwe,NA,na -ewe iwe,anger,0.586
confront,zute,ịma aka,ịma aka,anger,0.582
brute,brute,obi tara mmiri,obi tara mmiri,anger,0.581
throttle,trotul,NA,trotul,anger,0.579
provoking,na -akpali akpali,na-akpasu iwe,na-akpasu iwe,anger,0.578
coup,ọchịchị,NA,ọchịchị,anger,0.578
pillage,ịkwakọrọ ihe,NA,ịkwakọrọ ihe,anger,0.578
damage,mmebi,NA,mmebi,anger,0.578
shutup,kpuchie ọnụ,NA,kpuchie ọnụ,anger,0.578
contentious,na -ese okwu,NA,na -ese okwu,anger,0.578
shutit,mechie,NA,mechie,anger,0.578
bickering,na -ese okwu,NA,na -ese okwu,anger,0.578
incarceration,mkporo,mkpọrọ,mkpọrọ,anger,0.578
butcher,onye na-egbu anụ,NA,onye na-egbu anụ,anger,0.578
lash,ogwe aka,adịghị mma,adịghị mma,anger,0.578
conflict,esemokwu,NA,esemokwu,anger,0.578
blaze,ire ọkụ,NA,ire ọkụ,anger,0.578
slut,onye nzuzu,NA,onye nzuzu,anger,0.578
defiant,enupu isi,NA,enupu isi,anger,0.578
wreck,mkpọka,NA,mkpọka,anger,0.578
revolver,mgbagharị,NA,mgbagharị,anger,0.578
yousuck,ị nweghị isi,NA,ị nweghị isi,anger,0.578
criminality,mpụ,NA,mpụ,anger,0.578
cancer,ọrịa kansa,NA,ọrịa kansa,anger,0.577
frustration,nkụda mmụọ,NA,nkụda mmụọ,anger,0.576
standoff,nkwụsị,NA,nkwụsị,anger,0.576
gory,gory,ọbara,ọbara,anger,0.576
dontmess,echegbula,akpana aghara,akpana aghara,anger,0.576
alienation,nkewa,mchụpụ,mchụpụ,anger,0.576
gun,egbe,NA,egbe,anger,0.576
pernicious,ihe ojoo,ihe ọjọọ,ihe ọjọọ,anger,0.576
grope,na -asọ asọ,NA,na -asọ asọ,anger,0.576
discord,esemokwu,NA,esemokwu,anger,0.576
condescension,obi umeala,NA,obi umeala,anger,0.576
discriminate,ikpa oke,NA,ikpa oke,anger,0.576
blasphemy,nkwulu,NA,nkwulu,anger,0.576
chaotic,ogbaaghara,ọgba aghara,ọgba aghara,anger,0.576
disturbance,nsogbu,NA,nsogbu,anger,0.576
friggen,friggen,frijin,frijin,anger,0.575
jab,jab,ima,ima,anger,0.574
monstrosity,monstrosity,anụ,anụ,anger,0.574
lunacy,nzuzu,NA,nzuzu,anger,0.574
oppressive,mmegbu,NA,mmegbu,anger,0.574
scandalous,dị egwu,NA,dị egwu,anger,0.574
cursed,bụrụ ọnụ,NA,bụrụ ọnụ,anger,0.574
sneer,njakịrị,ịbuli,ịbuli,anger,0.574
death,ọnwụ,NA,ọnwụ,anger,0.574
shit,ihe nzuzu,NA,ihe nzuzu,anger,0.573
slash,gbuo,NA,gbuo,anger,0.571
unfair,adighi mma,adịghị mma,adịghị mma,anger,0.571
disparaging,na -akparị,NA,na -akparị,anger,0.571
gallows,osisi,NA,osisi,anger,0.57
escalate,mụbaa,NA,mụbaa,anger,0.569
intolerant,anagideghi ihe,NA,anagideghi ihe,anger,0.564
lawlessness,mmebi iwu,NA,mmebi iwu,anger,0.563
bluddy,adịghị mma,NA,adịghị mma,anger,0.562
dreadful,dị egwu,NA,dị egwu,anger,0.562
arghh,agh,NA,agh,anger,0.562
derogatory,okwu mkparị,NA,okwu mkparị,anger,0.562
beast,anụ ọhịa,NA,anụ ọhịa,anger,0.562
malign,okwu ojoo,ihe ọjọọ,ihe ọjọọ,anger,0.562
traitor,onye sabo,NA,onye sabo,anger,0.562
grouchy,dị oke egwu,NA,dị oke egwu,anger,0.562
slander,nkwutọ,NA,nkwutọ,anger,0.562
wrangling,na -ese okwu,NA,na -ese okwu,anger,0.562
taunt,njakịrị,NA,njakịrị,anger,0.562
perdition,mbibi,NA,mbibi,anger,0.562
frightful,egwu,NA,egwu,anger,0.562
invade,wakporo,NA,wakporo,anger,0.562
glare,ntigbaa,NA,ntigbaa,anger,0.562
deceived,aghugho,aghụghọ,aghụghọ,anger,0.562
torpedo,torpedo,egbe,egbe,anger,0.562
bellows,mgbada,mkpu,mkpu,anger,0.562
retards,nlọghachi azụ,NA,nlọghachi azụ,anger,0.562
bearish,bearish,agba,agba,anger,0.562
rave,rave,ikwu okwu,ikwu okwu,anger,0.561
hurt,merụọ ahụ,NA,merụọ ahụ,anger,0.561
grating,e ji kpachie oghere,NA,e ji kpachie oghere,anger,0.561
thief,onye ohi,NA,onye ohi,anger,0.561
uncontrollable,enweghị ike ịchịkwa,NA,enweghị ike ịchịkwa,anger,0.561
idiots,ndi nzuzu,NA,ndi nzuzu,anger,0.561
devastating,na -emebi ihe,NA,na -emebi ihe,anger,0.561
cross,obe,NA,obe,anger,0.561
betrayal,nrara,NA,nrara,anger,0.561
fits,dabara,NA,dabara,anger,0.561
shatter,gbajie,NA,gbajie,anger,0.561
conflagration,ọkụ,NA,ọkụ,anger,0.561
jeopardize,tinye ihe egwu,NA,tinye ihe egwu,anger,0.561
dissension,nkewa,NA,nkewa,anger,0.561
subjugation,ido onwe onye n'okpuru,mmegbu,mmegbu,anger,0.559
disturbed,nsogbu n'obi,NA,nsogbu n'obi,anger,0.559
stomped,zọọrọ,NA,zọọrọ,anger,0.557
grab,jidere,NA,jidere,anger,0.557
ticked,akara,NA,akara,anger,0.556
masochism,masochism,mgbu,mgbu,anger,0.556
grievance,iwe,NA,iwe,anger,0.556
defiance,nnupu isi,NA,nnupu isi,anger,0.552
blackmail,imebi iwu,lmebi aha,lmebi aha,anger,0.55
offensive,mkpasu iwe,NA,mkpasu iwe,anger,0.549
decry,decry,ikpe,ikpe,anger,0.548
sin,mmehie,NA,mmehie,anger,0.547
ire,ire,iwe,iwe,anger,0.547
confine,igbochi,NA,igbochi,anger,0.547
deceive,nduhie,NA,nduhie,anger,0.547
punishment,ntaramahụhụ,NA,ntaramahụhụ,anger,0.547
violation,imebi,NA,imebi,anger,0.547
preposterous,ihe efu,NA,ihe efu,anger,0.547
disgraceful,ihe ihere,NA,ihe ihere,anger,0.547
darkside,gbara ọchịchịrị,NA,gbara ọchịchịrị,anger,0.547
frustrates,na -akụda mmụọ,NA,na -akụda mmụọ,anger,0.547
overbearing,na -achị oke,NA,na -achị oke,anger,0.547
misery,nhụsianya,NA,nhụsianya,anger,0.547
firearms,ngwa ọgụ,NA,ngwa ọgụ,anger,0.547
rebel,onye nnupu isi,NA,onye nnupu isi,anger,0.547
shrill,ujo,ụjọ,ụjọ,anger,0.547
disparity,ndiiche,NA,ndiiche,anger,0.547
hadenough,ezuru,NA,ezuru,anger,0.546
stolen,zuru ohi,NA,zuru ohi,anger,0.546
foul,ihe ojoo,ihe ọjọọ,ihe ọjọọ,anger,0.545
adversary,onye mmegide,NA,onye mmegide,anger,0.545
conspirator,onye nkata,NA,onye nkata,anger,0.545
skirmish,esemokwu,NA,esemokwu,anger,0.545
ruined,mebiri emebi,NA,mebiri emebi,anger,0.545
annoyin,ihe mgbu,NA,ihe mgbu,anger,0.545
menace,ihe egwu,NA,ihe egwu,anger,0.545
tackle,mee ihe,NA,mee ihe,anger,0.545
humiliate,ihere,NA,ihere,anger,0.545
prejudice,ajọ mbunobi,NA,ajọ mbunobi,anger,0.545
resentful,na -ewe iwe,NA,na -ewe iwe,anger,0.545
antagonist,onye na -emegide ya,NA,onye na -emegide ya,anger,0.545
heated,kpụ ọkụ n'ọnụ,NA,kpụ ọkụ n'ọnụ,anger,0.545
wanker,onye na -awagharị awagharị,NA,onye na -awagharị awagharị,anger,0.545
callous,obi ọjọọ,NA,obi ọjọọ,anger,0.545
argument,arụmụka,NA,arụmụka,anger,0.545
sting,gbaa,NA,gbaa,anger,0.544
outcry,mkpu ákwá,NA,mkpu ákwá,anger,0.544
grumble,ntamu,NA,ntamu,anger,0.544
robbery,ohi,NA,ohi,anger,0.544
entangled,kegidere,NA,kegidere,anger,0.544
resistance,nguzogide,NA,nguzogide,anger,0.543
irreconcilable,enweghị nkwekọrịta,NA,enweghị nkwekọrịta,anger,0.543
obstructive,ihe mgbochi,NA,ihe mgbochi,anger,0.542
dismay,obi nkoropụ,NA,obi nkoropụ,anger,0.54
mob,ìgwè mmadụ,NA,ìgwè mmadụ,anger,0.538
juststop,juststop,kwusi,kwusi,anger,0.537
badness,ihe ọjọọ,NA,ihe ọjọọ,anger,0.536
ridicule,ịkwa emo,NA,ịkwa emo,anger,0.534
incendiary,na -agba ọkụ,NA,na -agba ọkụ,anger,0.533
flares,ọkụ,NA,ọkụ,anger,0.532
twofaced,ihu abụọ,NA,ihu abụọ,anger,0.531
exacerbation,ọsịsọ,njọkarị,njọkarị,anger,0.531
prejudicial,ajọ mbunobi,NA,ajọ mbunobi,anger,0.531
unbridled,na -achịkwaghị achịkwa,NA,na -achịkwaghị achịkwa,anger,0.531
intruder,onye mwakpo,NA,onye mwakpo,anger,0.531
communism,komunizim,NA,komunizim,anger,0.531
uprising,ọgba aghara,NA,ọgba aghara,anger,0.531
dispute,esemokwu,NA,esemokwu,anger,0.531
reckless,akpachapụghị anya,NA,akpachapụghị anya,anger,0.531
confinement,mkpochi,NA,mkpochi,anger,0.531
degeneracy,mbelata,NA,mbelata,anger,0.531
whip,ụtarị,NA,ụtarị,anger,0.531
belittle,iweda ala,NA,iweda ala,anger,0.531
allegation,ebubo,NA,ebubo,anger,0.531
offender,onye mejọrọ,NA,onye mejọrọ,anger,0.53
tackled,aka,ime ihe,ime ihe,anger,0.53
dictatorial,ọchịchị aka ike,NA,ọchịchị aka ike,anger,0.53
perversion,gbagọrọ agbagọ,ezighị,ezighị,anger,0.53
unjust,ezighi ezi,ezighị ezi,ezighị ezi,anger,0.53
fiesty,obi ọjọọ,NA,obi ọjọọ,anger,0.53
hassle,nsogbu,NA,nsogbu,anger,0.53
unjustifiable,enweghi ezi omume,enweghị mgbaghara,enweghị mgbaghara,anger,0.53
bigoted,mpako,NA,mpako,anger,0.53
dissonance,dissonance,mkpọtụ,mkpọtụ,anger,0.53
prison,mkporo,mkpọrọ,mkpọrọ,anger,0.529
trespass,njehie,NA,njehie,anger,0.529
cantstandit,enweghị ike iguzo,NA,enweghị ike iguzo,anger,0.529
hot,na -ekpo ọkụ,NA,na -ekpo ọkụ,anger,0.529
renegade,onye nupu isi,inupụ isi,inupụ isi,anger,0.529
suicide,igbu onwe onye,NA,igbu onwe onye,anger,0.521
annoy,iwe iwe,NA,iwe iwe,anger,0.52
leavemealone,hapụ m aka,NA,hapụ m aka,anger,0.517
depravity,rụrụ arụ,NA,rụrụ arụ,anger,0.516
venting,na -eku ume,NA,na -eku ume,anger,0.516
divorce,ịgba alụkwaghịm,NA,ịgba alụkwaghịm,anger,0.516
dishonest,emeghị ihe n'eziokwu,NA,emeghị ihe n'eziokwu,anger,0.516
prisoner,onye nga,NA,onye nga,anger,0.516
duress,duress,ọnọdụ,ọnọdụ,anger,0.516
inimical,ekwesighi,keonyeiro,keonyeiro,anger,0.516
grrr,grr,NA,grr,anger,0.516
idiotic,onye nzuzu,NA,onye nzuzu,anger,0.516
treason,nraranye,NA,nraranye,anger,0.516
tortious,na -ata ahụhụ,NA,na -ata ahụhụ,anger,0.516
criticize,nkatọ,NA,nkatọ,anger,0.516
disrespectful,enweghị nkwanye ùgwù,NA,enweghị nkwanye ùgwù,anger,0.516
distrust,enweghị ntụkwasị obi,NA,enweghị ntụkwasị obi,anger,0.516
cretins,cretins,onye iberibe,onye iberibe,anger,0.516
broil,broil,ime ihe,ime ihe,anger,0.516
hangry,iko mmanya,NA,iko mmanya,anger,0.515
unkind,obi ojoo,obi ọjọọ,obi ọjọọ,anger,0.515
bile,bile,ilu,ilu,anger,0.515
roar,mbigbọ,NA,mbigbọ,anger,0.515
poaching,n'ịchụ nta,NA,n'ịchụ nta,anger,0.515
unforgiving,na -adịghị agbaghara,NA,na -adịghị agbaghara,anger,0.515
poachers,ndị na -achụ nta,NA,ndị na -achụ nta,anger,0.515
pow,ntụ ntụ,pawụ,pawụ,anger,0.515
unleash,tọpụ,NA,tọpụ,anger,0.515
scold,ịba mba,NA,ịba mba,anger,0.515
argumentation,arụmụka,NA,arụmụka,anger,0.515
chaos,ogbaaghara,ọgbaghara,ọgbaghara,anger,0.515
frustrating,na -akụda mmụọ,NA,na -akụda mmụọ,anger,0.515
jerks,jerks,ikedo,ikedo,anger,0.515
coercion,mmanye,NA,mmanye,anger,0.515
grump,kpom kpom,NA,kpom kpom,anger,0.515
victimized,mebiri,NA,mebiri,anger,0.515
tussle,ọgba aghara,NA,ọgba aghara,anger,0.514
bane,nsogbu,NA,nsogbu,anger,0.511
accusation,ebubo,NA,ebubo,anger,0.51
enmity,iro,NA,iro,anger,0.51
repudiation,ịjụ,NA,ịjụ,anger,0.51
banish,chụpụ,NA,chụpụ,anger,0.509
disfigured,nkwarụ,NA,nkwarụ,anger,0.508
storm,oké ifufe,NA,oké ifufe,anger,0.507
derogation,nlelị,NA,nlelị,anger,0.5
obstruct,igbochi,NA,igbochi,anger,0.5
nobodycares,ọ dịghị onye na -elekọta,NA,ọ dịghị onye na -elekọta,anger,0.5
rejects,jụrụ,NA,jụrụ,anger,0.5
unruly,adighi ike,nnụpụ isi,nnụpụ isi,anger,0.5
crazy,ara,NA,ara,anger,0.5
hammering,na -agba ume,isu ihe,isu ihe,anger,0.5
malpractice,omume ezighi ezi,NA,omume ezighi ezi,anger,0.5
frenzied,frenzied,egwu,egwu,anger,0.5
suppression,mbibi,NA,mbibi,anger,0.5
scoff,akwa emo,NA,akwa emo,anger,0.5
possessed,nwere,NA,nwere,anger,0.5
intractable,na -enweghị mgbagha,NA,na -enweghị mgbagha,anger,0.5
fervor,obi ike,NA,obi ike,anger,0.5
delusional,nduhie,NA,nduhie,anger,0.5
brunt,brunt,brọnt,brọnt,anger,0.5
confined,ejichi,NA,ejichi,anger,0.5
injustice,ikpe na -ezighị ezi,NA,ikpe na -ezighị ezi,anger,0.5
shun,zere,NA,zere,anger,0.5
defy,nlelị,inupụ isi,inupụ isi,anger,0.5
anguish,nhụjuanya,NA,nhụjuanya,anger,0.5
antithesis,mgbochi,NA,mgbochi,anger,0.5
fear,egwu,NA,egwu,anger,0.5
bout,agha,NA,agha,anger,0.5
derision,ịkwa emo,NA,ịkwa emo,anger,0.5
banished,chụpụrụ,NA,chụpụrụ,anger,0.5
animus,animus,mkpọrọmasi,mkpọrọmasi,anger,0.5
reject,iju,NA,iju,anger,0.5
spear,ube,NA,ube,anger,0.5
dominate,chịkwaa,NA,chịkwaa,anger,0.5
patronising,patronizing,ịda iwu,ịda iwu,anger,0.5
brazen,itu ujo,N'emeghị ihere,N'emeghị ihere,anger,0.5
disrupting,na -akpaghasị,NA,na -akpaghasị,anger,0.5
ordeal,ahuhu,NA,ahuhu,anger,0.5
foaming,na -asụ ụfụfụ,NA,na -asụ ụfụfụ,anger,0.5
getoveryourself,nweta onwe gị,NA,nweta onwe gị,anger,0.495
stupidpeople,ndị nzuzu,NA,ndị nzuzu,anger,0.492
toughness,isi ike,NA,isi ike,anger,0.492
sinful,mmehie,NA,mmehie,anger,0.491
madness,ara,NA,ara,anger,0.491
oppress,mmegbu,NA,mmegbu,anger,0.49
avarice,ịkpa oke,anyaukwu,anyaukwu,anger,0.49
anathema,anathema,anatema,anatema,anger,0.485
incest,mmekọ nwoke na nwoke,mmekọ nwanna na nwanne,mmekọ nwanna na nwanne,anger,0.485
dissident,ekweghị ekwe,NA,ekweghị ekwe,anger,0.485
abolish,kwusi,NA,kwusi,anger,0.485
smuggler,onye na -agba ọgwụ mgbochi,NA,onye na -agba ọgwụ mgbochi,anger,0.485
claw,mboanuohia,mbọ anụọhịa,mbọ anụọhịa,anger,0.485
revoke,kagbuo,NA,kagbuo,anger,0.485
complaint,mkpesa,NA,mkpesa,anger,0.485
infraction,mmebi iwu,NA,mmebi iwu,anger,0.485
avenger,onye ọbọ,NA,onye ọbọ,anger,0.485
pervert,agbagọ,NA,agbagọ,anger,0.485
cutting,ịcha,NA,ịcha,anger,0.485
usurp,usurp,ikenwo,ikenwo,anger,0.485
inhuman,obi ọjọọ,NA,obi ọjọọ,anger,0.485
disservice,arụrụ arụ,NA,arụrụ arụ,anger,0.485
annoyed,were iwe,NA,were iwe,anger,0.485
stayaway,stayaway,pụọ ebea,pụọ ebea,anger,0.485
disobedient,ndị na -enupụ isi,NA,ndị na -enupụ isi,anger,0.485
alienate,kewapụ,NA,kewapụ,anger,0.485
fricking,na -ese okwu,NA,na -ese okwu,anger,0.485
demand,ina,NA,ina,anger,0.485
disapproved,anabataghị,NA,anabataghị,anger,0.485
oust,chụpụ,NA,chụpụ,anger,0.484
litigious,onye ịgba akwụkwọ,NA,onye ịgba akwụkwọ,anger,0.484
rivalry,ịma aka,NA,ịma aka,anger,0.484
mocking,ịkwa emo,NA,ịkwa emo,anger,0.484
obnoxious,na -asọ oyi,NA,na -asọ oyi,anger,0.484
thresh,ntughari,egbukpọ,egbukpọ,anger,0.484
restrain,gbochie,NA,gbochie,anger,0.484
blame,taa ụta,NA,taa ụta,anger,0.484
deceit,aghụghọ,NA,aghụghọ,anger,0.484
strained,na -enwe nsogbu,imebi,imebi,anger,0.484
penalty,ntaramahụhụ,NA,ntaramahụhụ,anger,0.484
opposed,emegide,NA,emegide,anger,0.484
disgrace,mmechuihu,NA,mmechuihu,anger,0.484
imprisoned,mkporo,mkpọrọ,mkpọrọ,anger,0.484
sucker,ara,ọkpọ,ọkpọ,anger,0.484
suspicious,na -enyo enyo,NA,na -enyo enyo,anger,0.484
upheaval,ọgba aghara,NA,ọgba aghara,anger,0.484
renounce,jụ,NA,jụ,anger,0.484
turbulence,ogba aghara,ọghara aghara,ọghara aghara,anger,0.483
pound,paụnd,isu,isu,anger,0.481
coldness,oyi,NA,oyi,anger,0.477
ungrateful,ndị na -enweghị ekele,NA,ndị na -enweghị ekele,anger,0.472
stoopid,nzuzu,NA,nzuzu,anger,0.471
battalion,battalion,igwe mmadụ,igwe mmadụ,anger,0.471
armament,ihe agha,NA,ihe agha,anger,0.47
jealous,ekworo,NA,ekworo,anger,0.47
hostage,njigide,NA,njigide,anger,0.47
adversity,nsogbu,NA,nsogbu,anger,0.47
infidel,onye ekweghi ekwe,NA,onye ekweghi ekwe,anger,0.47
ram,ebule,NA,ebule,anger,0.47
annoying,na -akpasu iwe,NA,na -akpasu iwe,anger,0.47
dispossessed,onye napụrụ ya,NA,onye napụrụ ya,anger,0.47
feudalism,feudalism,fudelizim,fudelizim,anger,0.47
gall,gall,ilu,ilu,anger,0.47
accuser,onye ebubo,NA,onye ebubo,anger,0.47
friction,esemokwu,NA,esemokwu,anger,0.47
subversion,mgbanwe,NA,mgbanwe,anger,0.47
plunder,kwakọrọ ihe,NA,kwakọrọ ihe,anger,0.469
incite,kpalie,NA,kpalie,anger,0.469
objection,mkpesa,NA,mkpesa,anger,0.469
simmer,simmer,isi ihe,isi ihe,anger,0.469
offense,mmejọ,NA,mmejọ,anger,0.469
complain,ime mkpesa,NA,ime mkpesa,anger,0.469
injury,mmerụ ahụ,NA,mmerụ ahụ,anger,0.469
disruption,nkwụsị,NA,nkwụsị,anger,0.469
backoff,azụ,NA,azụ,anger,0.469
steal,zuo ohi,NA,zuo ohi,anger,0.469
angermanagement,njikwa iwe,NA,njikwa iwe,anger,0.469
stifled,gbachiri nkịtị,NA,gbachiri nkịtị,anger,0.469
smother,ịkụda,NA,ịkụda,anger,0.469
selfish,ịchọ ọdịmma onwe onye,NA,ịchọ ọdịmma onwe onye,anger,0.469
dislike,enweghị mmasị,NA,enweghị mmasị,anger,0.469
recidivism,recidivism,ịda iwu,ịda iwu,anger,0.469
disobey,inupụrụ isi,NA,inupụrụ isi,anger,0.469
intolerance,ekweghị ibe nọrọ,NA,ekweghị ibe nọrọ,anger,0.469
exile,ije biri n'ala ọzọ,NA,ije biri n'ala ọzọ,anger,0.469
thump,ngwe,NA,ngwe,anger,0.469
selfishness,ịchọ ọdịmma onwe onye,NA,ịchọ ọdịmma onwe onye,anger,0.469
distress,nsogbu,NA,nsogbu,anger,0.469
huff,gbuo,NA,gbuo,anger,0.469
perpetrator,onye na -eme ihe,onye mere mpụ,onye mere mpụ,anger,0.469
subversive,nke na -agba ọchịchị mgba okpuru,NA,nke na -agba ọchịchị mgba okpuru,anger,0.469
opposition,mmegide,NA,mmegide,anger,0.469
insanity,ara,NA,ara,anger,0.469
areyoukidding,ị na-egwu egwu,NA,ị na-egwu egwu,anger,0.468
mug,Foto Ụlọ Nga,NA,Foto Ụlọ Nga,anger,0.467
agony,mgbu,NA,mgbu,anger,0.465
arrogant,mpako,NA,mpako,anger,0.461
vent,ikuku,NA,ikuku,anger,0.456
sux,sux,mmịrị,mmịrị,anger,0.456
picketing,na -egwu egwu,ita ahụhụ,ita ahụhụ,anger,0.456
elimination,mkpochapu,NA,mkpochapu,anger,0.456
haughty,mpako,NA,mpako,anger,0.456
troublesome,nsogbu,NA,nsogbu,anger,0.455
mislead,duhie,NA,duhie,anger,0.455
impermeable,enweghị ntụpọ,NA,enweghị ntụpọ,anger,0.455
illegality,mmebi iwu,NA,mmebi iwu,anger,0.455
constraint,mgbochi,NA,mgbochi,anger,0.455
dying,na -anwụ anwụ,NA,na -anwụ anwụ,anger,0.455
clamor,mkpu,NA,mkpu,anger,0.455
flagrant,dị nkọ,NA,dị nkọ,anger,0.455
illicit,iwu akwadoghị,NA,iwu akwadoghị,anger,0.455
busted,gbawara,NA,gbawara,anger,0.455
veto,veto,mkpebi,mkpebi,anger,0.455
idiocy,nzuzu,NA,nzuzu,anger,0.455
crabby,nshịkọ,NA,nshịkọ,anger,0.455
stubbed,stubbed,ibechapụ,ibechapụ,anger,0.455
grated,grated,ikpasu iwe,ikpasu iwe,anger,0.455
desist,kwusi,NA,kwusi,anger,0.453
suppress,gbochie,NA,gbochie,anger,0.453
bad,ọjọọ,NA,ọjọọ,anger,0.453
disagreeing,na -ekwekọrịtaghị,NA,na -ekwekọrịtaghị,anger,0.453
struggle,mgba,NA,mgba,anger,0.453
despotism,despotism,ọchịchị aka ike,ọchịchị aka ike,anger,0.453
disapproving,na -adịghị anabata,NA,na -adịghị anabata,anger,0.453
bayonet,bayoneeti,NA,bayoneeti,anger,0.453
intense,siri ike,NA,siri ike,anger,0.453
hysterical,egwu,NA,egwu,anger,0.453
usurped,weghaara,NA,weghaara,anger,0.453
displeased,iwe,NA,iwe,anger,0.453
godless,onye na -adịghị asọpụrụ Chineke,NA,onye na -adịghị asọpụrụ Chineke,anger,0.453
unlawful,iwu akwadoghị,NA,iwu akwadoghị,anger,0.451
wrongly,na ezighi ezi,NA,na ezighi ezi,anger,0.448
repellent,ọgwụ ọchụ,NA,ọgwụ ọchụ,anger,0.442
wrongful,ezighi ezi,NA,ezighi ezi,anger,0.441
dishonor,nlelị,NA,nlelị,anger,0.441
foe,onye iro,NA,onye iro,anger,0.441
wasted,imefusị,NA,imefusị,anger,0.441
psychosis,psychosis,ara,ara,anger,0.441
aversion,ịkpọasị,NA,ịkpọasị,anger,0.44
punitive,ntaramahụhụ,NA,ntaramahụhụ,anger,0.439
ultimatum,njedebe,NA,njedebe,anger,0.439
gahhh,ahuhu,gaa,gaa,anger,0.439
knuckles,mkpukpu aka,njikọ mkpisiaka,njikọ mkpisiaka,anger,0.439
effigy,odidi,NA,odidi,anger,0.439
upset,bilie dị njikere,iwe,iwe,anger,0.439
schism,esemokwu,NA,esemokwu,anger,0.439
separatist,nkewa,NA,nkewa,anger,0.438
deny,agọnarị,NA,agọnarị,anger,0.438
stupidity,nzuzu,NA,nzuzu,anger,0.438
deleterious,na -emebi emebi,NA,na -emebi emebi,anger,0.438
worthless,abaghị uru,NA,abaghị uru,anger,0.438
abandonment,nhapụ,NA,nhapụ,anger,0.438
mucked,mechie,igbu,igbu,anger,0.438
ransom,ihe mgbapụta,NA,ihe mgbapụta,anger,0.438
irritation,mgbakasị,NA,mgbakasị,anger,0.438
fugitive,onye gbara oso,onye gbara ọsọ,onye gbara ọsọ,anger,0.438
segregate,iche,ikpachapụ,ikpachapụ,anger,0.437
oblivion,nchefu,NA,nchefu,anger,0.437
payback,nkwụghachi azụ,NA,nkwụghachi azụ,anger,0.436
incongruous,ekwekọghị ekwekọ,NA,ekwekọghị ekwekọ,anger,0.435
eviction,nchụpụ,NA,nchụpụ,anger,0.435
collusion,nchịkọta,NA,nchịkọta,anger,0.432
rob,izu ohi,NA,izu ohi,anger,0.431
ravenous,ravenous,inọagụ,inọagụ,anger,0.429
infidelity,ekwesịghị ntụkwasị obi,NA,ekwesịghị ntụkwasị obi,anger,0.429
overrun,gafere,NA,gafere,anger,0.429
rejection,ojuju,ọjụjụ,ọjụjụ,anger,0.426
stupidrain,nzuzu,NA,nzuzu,anger,0.426
getoverit,weghachite,ichefu ihe,ichefu ihe,anger,0.426
incredulous,ekweghị ekwe,NA,ekweghị ekwe,anger,0.426
martial,agha,NA,agha,anger,0.426
harbinger,onye na -ekwu okwu,NA,onye na -ekwu okwu,anger,0.426
painful,na -egbu mgbu,NA,na -egbu mgbu,anger,0.426
defense,agbachitere,NA,agbachitere,anger,0.425
enforce,manye,NA,manye,anger,0.424
fuss,ọgba aghara,NA,ọgba aghara,anger,0.424
banger,banger,otu,otu,anger,0.424
defraud,wayo,NA,wayo,anger,0.424
commotion,ọgba aghara,NA,ọgba aghara,anger,0.424
powerful,dị ike,NA,dị ike,anger,0.424
fraudulent,wayo,NA,wayo,anger,0.424
concealment,nzuzo,NA,nzuzo,anger,0.424
indecency,omume rụrụ arụ,NA,omume rụrụ arụ,anger,0.424
greed,anyaukwu,NA,anyaukwu,anger,0.424
exasperation,iwe iwe,NA,iwe iwe,anger,0.424
disobedience,nnupụisi,NA,nnupụisi,anger,0.424
censor,ihe nchoputa,ihe nchọpụta,ihe nchọpụta,anger,0.424
discontent,enweghi afọ ojuju,NA,enweghi afọ ojuju,anger,0.424
fallacious,adịgboroja,NA,adịgboroja,anger,0.424
gonorrhea,gonorrhea,ọrịa,ọrịa,anger,0.424
unsympathetic,enweghị ọmịiko,NA,enweghị ọmịiko,anger,0.424
cur,cur,na-aso oyi,na-aso oyi,anger,0.422
duel,duel,agha,agha,anger,0.422
