word,machine_translation,human_translation,machine_translation_updated,emotion,emotion_intensity_score
discord,rashin jituwa,NA,rashin jituwa,anger,0.576
condescension,ƙasƙantar da kai,NA,ƙasƙantar da kai,anger,0.576
discriminate,nuna bambanci,NA,nuna bambanci,anger,0.576
blasphemy,sabo,saɓo,saɓo,anger,0.576
chaotic,m,mai sa ruɗani,mai sa ruɗani,anger,0.576
disturbance,tashin hankali,NA,tashin hankali,anger,0.576
friggen,friggen,saye,saye,anger,0.575
jab,jab,yi da sauri,yi da sauri,anger,0.574
monstrosity,girman kai,NA,girman kai,anger,0.574
lunacy,hauka,NA,hauka,anger,0.574
oppressive,zalunci,NA,zalunci,anger,0.574
scandalous,abin kunya,NA,abin kunya,anger,0.574
cursed,la'ananne,NA,la'ananne,anger,0.574
sneer,zagi,NA,zagi,anger,0.574
death,mutuwa,NA,mutuwa,anger,0.574
shit,shirme,NA,shirme,anger,0.573
slash,yanka,NA,yanka,anger,0.571
unfair,rashin adalci,NA,rashin adalci,anger,0.571
disparaging,wulakanci,wulaƙanci,wulaƙanci,anger,0.571
gallows,rataye,NA,rataye,anger,0.57
escalate,haɓaka,NA,haɓaka,anger,0.569
intolerant,rashin haƙuri,NA,rashin haƙuri,anger,0.564
lawlessness,rashin bin doka,NA,rashin bin doka,anger,0.563
bluddy,m,rufe da jini,rufe da jini,anger,0.562
dreadful,m,mai haddasa wahala,mai haddasa wahala,anger,0.562
arghh,arghh,nuna ɓacin rai,nuna ɓacin rai,anger,0.562
derogatory,wulakanci,wulaƙanci,wulaƙanci,anger,0.562
beast,dabba,NA,dabba,anger,0.562
malign,zagi,NA,zagi,anger,0.562
traitor,mayaudari,NA,mayaudari,anger,0.562
grouchy,m,mai mummunan hali,mai mummunan hali,anger,0.562
slander,ƙiren ƙarya,NA,ƙiren ƙarya,anger,0.562
wrangling,rigima,NA,rigima,anger,0.562
taunt,zagi,NA,zagi,anger,0.562
perdition,halaka,NA,halaka,anger,0.562
frightful,tsoratarwa,NA,tsoratarwa,anger,0.562
invade,mamayewa,NA,mamayewa,anger,0.562
glare,haske,NA,haske,anger,0.562
deceived,yaudara,NA,yaudara,anger,0.562
torpedo,torpedo,rokar jirgin ruwa,rokar jirgin ruwa,anger,0.562
bellows,bellows,zuga-zugi,zuga-zugi,anger,0.562
retards,jinkiri,NA,jinkiri,anger,0.562
bearish,bearish,baƙin ciki,baƙin ciki,anger,0.562
rave,rave,liyafa da shaye-shaye,liyafa da shaye-shaye,anger,0.561
hurt,rauni,NA,rauni,anger,0.561
grating,grating,magana mai tsauri,magana mai tsauri,anger,0.561
thief,barawo,ɓarawo,ɓarawo,anger,0.561
uncontrollable,wanda ba a iya sarrafa shi,NA,wanda ba a iya sarrafa shi,anger,0.561
idiots,wawaye,NA,wawaye,anger,0.561
devastating,m,mai matuƙar lalacewa,mai matuƙar lalacewa,anger,0.561
banshee,banshee,aljanar banshee,aljanar banshee,anger,0.561
cross,giciye,NA,giciye,anger,0.561
betrayal,cin amana,NA,cin amana,anger,0.561
fits,yayi daidai,ya dace,ya dace,anger,0.561
shatter,farfashe,NA,farfashe,anger,0.561
conflagration,ƙonewa,NA,ƙonewa,anger,0.561
jeopardize,barazana,NA,barazana,anger,0.561
dissension,rashin jituwa,NA,rashin jituwa,anger,0.561
subjugation,subjugation,mallakar dole,mallakar dole,anger,0.559
disturbed,damuwa,NA,damuwa,anger,0.559
stomped,buga,NA,buga,anger,0.557
grab,kwace,ƙwace,ƙwace,anger,0.557
ticked,alamar,NA,alamar,anger,0.556
masochism,masochism,gamsuwa ta wahala,gamsuwa ta wahala,anger,0.556
grievance,korafi,ƙorafi,ƙorafi,anger,0.556
defiance,bijirewa,NA,bijirewa,anger,0.552
blackmail,cin zarafi,NA,cin zarafi,anger,0.55
offensive,m,na sa ɓacin rai,na sa ɓacin rai,anger,0.549
decry,decry,la'anta,la'anta,anger,0.548
sin,zunubi,NA,zunubi,anger,0.547
fustrated,fustrated,takaici,takaici,anger,0.547
ire,irin,NA,irin,anger,0.547
confine,tsare,NA,tsare,anger,0.547
deceive,yaudara,NA,yaudara,anger,0.547
punishment,azaba,NA,azaba,anger,0.547
violation,cin zarafi,NA,cin zarafi,anger,0.547
preposterous,mugu,NA,mugu,anger,0.547
disgraceful,wulakanci,wulaƙanci,wulaƙanci,anger,0.547
darkside,duhu,NA,duhu,anger,0.547
frustrates,takaici,NA,takaici,anger,0.547
overbearing,mai wuce gona da iri,NA,mai wuce gona da iri,anger,0.547
misery,zullumi,NA,zullumi,anger,0.547
firearms,bindigogi,NA,bindigogi,anger,0.547
rebel,'yan tawaye,NA,'yan tawaye,anger,0.547
shrill,rawar jiki,NA,rawar jiki,anger,0.547
disparity,banbanci,bambanci,bambanci,anger,0.547
hadenough,isa,NA,isa,anger,0.546
stolen,sata,NA,sata,anger,0.546
foul,mugunta,NA,mugunta,anger,0.545
adversary,abokin gaba,NA,abokin gaba,anger,0.545
conspirator,makirci,NA,makirci,anger,0.545
skirmish,fadan,NA,fadan,anger,0.545
ruined,lalace,NA,lalace,anger,0.545
annoyin,annoyin,mai ban haushi,mai ban haushi,anger,0.545
menace,barazana,NA,barazana,anger,0.545
tackle,magance,NA,magance,anger,0.545
humiliate,wulakanci,wulaƙanci,wulaƙanci,anger,0.545
prejudice,son zuciya,NA,son zuciya,anger,0.545
resentful,m,ji ko nuna ɓacin rai,ji ko nuna ɓacin rai,anger,0.545
antagonist,abokin gaba,NA,abokin gaba,anger,0.545
heated,mai zafi,NA,mai zafi,anger,0.545
wanker,mai yawo,NA,mai yawo,anger,0.545
callous,m,nuna rashin kulawa,nuna rashin kulawa,anger,0.545
argument,jayayya,NA,jayayya,anger,0.545
sting,harba,NA,harba,anger,0.544
outcry,kuka,NA,kuka,anger,0.544
grumble,gunaguni,NA,gunaguni,anger,0.544
robbery,fashi,NA,fashi,anger,0.544
entangled,a haɗe,NA,a haɗe,anger,0.544
resistance,juriya,NA,juriya,anger,0.543
irreconcilable,rashin jituwa,NA,rashin jituwa,anger,0.543
obstructive,m,cikas,cikas,anger,0.542
dismay,damuwa,NA,damuwa,anger,0.54
mob,taron jama'a,NA,taron jama'a,anger,0.538
juststop,tsaya kawai,NA,tsaya kawai,anger,0.537
badness,mugunta,NA,mugunta,anger,0.536
ridicule,ba'a,NA,ba'a,anger,0.534
incendiary,mai ƙonawa,NA,mai ƙonawa,anger,0.533
flares,walƙiya,NA,walƙiya,anger,0.532
twofaced,fuska biyu,NA,fuska biyu,anger,0.531
exacerbation,tsanantawa,NA,tsanantawa,anger,0.531
prejudicial,son zuciya,NA,son zuciya,anger,0.531
unbridled,mara tsari,NA,mara tsari,anger,0.531
intruder,mai kutsawa,NA,mai kutsawa,anger,0.531
communism,kwaminisanci,NA,kwaminisanci,anger,0.531
uprising,tashin hankali,NA,tashin hankali,anger,0.531
dispute,jayayya,NA,jayayya,anger,0.531
reckless,m,ganganci,ganganci,anger,0.531
confinement,tsarewa,NA,tsarewa,anger,0.531
degeneracy,degeneracy,lalacewa,lalacewa,anger,0.531
whip,bulala,NA,bulala,anger,0.531
belittle,ƙasƙanci,NA,ƙasƙanci,anger,0.531
allegation,zargi,NA,zargi,anger,0.531
offender,mai laifi,NA,mai laifi,anger,0.53
tackled,magance,NA,magance,anger,0.53
dictatorial,kama -karya,NA,kama -karya,anger,0.53
perversion,karkacewa,NA,karkacewa,anger,0.53
unjust,marasa adalci,NA,marasa adalci,anger,0.53
fiesty,rashin kunya,NA,rashin kunya,anger,0.53
hassle,matsala,NA,matsala,anger,0.53
unjustifiable,mara hujja,NA,mara hujja,anger,0.53
bigoted,mai girman kai,NA,mai girman kai,anger,0.53
dissonance,dissonance,rashin jituwa,rashin jituwa,anger,0.53
prison,kurkuku,NA,kurkuku,anger,0.529
trespass,wuce gona da iri,NA,wuce gona da iri,anger,0.529
cantstandit,cantstandit,"
ba zai iya jurewa ba","
ba zai iya jurewa ba",anger,0.529
hot,zafi,NA,zafi,anger,0.529
renegade,mai yin ridda,NA,mai yin ridda,anger,0.529
suicide,kashe kansa,NA,kashe kansa,anger,0.521
annoy,haushi,NA,haushi,anger,0.52
leavemealone,Ku bar ni,NA,Ku bar ni,anger,0.517
depravity,lalata,NA,lalata,anger,0.516
venting,iska,NA,iska,anger,0.516
divorce,saki,NA,saki,anger,0.516
dishonest,marasa gaskiya,NA,marasa gaskiya,anger,0.516
prisoner,fursuna,NA,fursuna,anger,0.516
duress,tilastawa,NA,tilastawa,anger,0.516
inimical,m,kula da cutarwa,kula da cutarwa,anger,0.516
grrr,grrr ba,grrr,grrr,anger,0.516
idiotic,wawa,NA,wawa,anger,0.516
treason,cin amanar kasa,NA,cin amanar kasa,anger,0.516
tortious,azaba,NA,azaba,anger,0.516
criticize,zargi,ci gyara,ci gyara,anger,0.516
disrespectful,rashin mutunci,NA,rashin mutunci,anger,0.516
distrust,rashin yarda,NA,rashin yarda,anger,0.516
cretins,cretins,wawan mutum,wawan mutum,anger,0.516
broil,broil,rigima,rigima,anger,0.516
hangry,rataya,NA,rataya,anger,0.515
unkind,m,rashin kirki,rashin kirki,anger,0.515
bile,bile,fushi,fushi,anger,0.515
roar,ruri,NA,ruri,anger,0.515
poaching,farauta,NA,farauta,anger,0.515
unforgiving,mai gafartawa,NA,mai gafartawa,anger,0.515
poachers,masu farauta,NA,masu farauta,anger,0.515
pow,foda,NA,foda,anger,0.515
unleash,saki,NA,saki,anger,0.515
scold,tsawata,NA,tsawata,anger,0.515
argumentation,jayayya,NA,jayayya,anger,0.515
chaos,hargitsi,NA,hargitsi,anger,0.515
frustrating,abin takaici,NA,abin takaici,anger,0.515
jerks,jerks,wawaye,wawaye,anger,0.515
coercion,tilastawa,NA,tilastawa,anger,0.515
grump,guguwa,NA,guguwa,anger,0.515
victimized,wanda aka zalunta,NA,wanda aka zalunta,anger,0.515
tussle,rikici,NA,rikici,anger,0.514
bane,ban,sanadin ɓacin rai,sanadin ɓacin rai,anger,0.511
accusation,zargi,NA,zargi,anger,0.51
enmity,ƙiyayya,NA,ƙiyayya,anger,0.51
repudiation,kin amincewa,ƙin amincewa,ƙin amincewa,anger,0.51
banish,kore,NA,kore,anger,0.509
disfigured,nakasasshe,NA,nakasasshe,anger,0.508
storm,hadari,NA,hadari,anger,0.507
derogation,wulakanci,wulaƙanci,wulaƙanci,anger,0.5
obstruct,toshe,NA,toshe,anger,0.5
nobodycares,babu wanda ya damu,NA,babu wanda ya damu,anger,0.5
rejects,ya ƙaryata,ƙi,ƙi,anger,0.5
unruly,m,rashin ɗa'a,rashin ɗa'a,anger,0.5
crazy,mahaukaci,NA,mahaukaci,anger,0.5
hammering,hamma,NA,hamma,anger,0.5
malpractice,rashin aikin yi,NA,rashin aikin yi,anger,0.5
frenzied,frenzied,a fusace,a fusace,anger,0.5
suppression,danniya,NA,danniya,anger,0.5
scoff,izgili,NA,izgili,anger,0.5
possessed,mallaki,NA,mallaki,anger,0.5
intractable,m,mai wuyar mu'amala,mai wuyar mu'amala,anger,0.5
fervor,kuzari,NA,kuzari,anger,0.5
delusional,rudu,ruɗu,ruɗu,anger,0.5
brunt,rauni,NA,rauni,anger,0.5
confined,tsare,NA,tsare,anger,0.5
injustice,rashin adalci,NA,rashin adalci,anger,0.5
shun,guji,NA,guji,anger,0.5
defy,sabawa,saɓawa,saɓawa,anger,0.5
anguish,baƙin ciki,NA,baƙin ciki,anger,0.5
antithesis,antithesis,kishiya,kishiya,anger,0.5
fear,tsoro,NA,tsoro,anger,0.5
bout,fadan,faɗa,faɗa,anger,0.5
derision,ba'a,NA,ba'a,anger,0.5
banished,kore,NA,kore,anger,0.5
animus,animus,gaba,gaba,anger,0.5
reject,ƙi,NA,ƙi,anger,0.5
spear,mashi,NA,mashi,anger,0.5
dominate,mamaye,NA,mamaye,anger,0.5
patronising,patronizing,zuwa,zuwa,anger,0.5
brazen,rashin kunya,NA,rashin kunya,anger,0.5
disrupting,rushewa,NA,rushewa,anger,0.5
ordeal,wahala,NA,wahala,anger,0.5
foaming,kumfa,NA,kumfa,anger,0.5
getoveryourself,shawo kanku,NA,shawo kanku,anger,0.495
stupidpeople,wawaye,NA,wawaye,anger,0.492
toughness,tauri,NA,tauri,anger,0.492
sinful,mai zunubi,NA,mai zunubi,anger,0.491
madness,hauka,NA,hauka,anger,0.491
oppress,zalunci,NA,zalunci,anger,0.49
avarice,son zuciya,NA,son zuciya,anger,0.49
anathema,tsinema,mutum da ake ƙi,mutum da ake ƙi,anger,0.485
incest,lalata,NA,lalata,anger,0.485
dissident,rashin yarda,NA,rashin yarda,anger,0.485
abolish,soke,NA,soke,anger,0.485
smuggler,mai fasa -kwauri,mai fasa-ƙwauri,mai fasa-ƙwauri,anger,0.485
claw,faratu,tsinin farce,tsinin farce,anger,0.485
revoke,soke,NA,soke,anger,0.485
complaint,gunaguni,NA,gunaguni,anger,0.485
infraction,cin zarafi,NA,cin zarafi,anger,0.485
avenger,mai ɗaukar fansa,NA,mai ɗaukar fansa,anger,0.485
pervert,karkatattu,NA,karkatattu,anger,0.485
cutting,yankan,NA,yankan,anger,0.485
usurp,cin riba,NA,cin riba,anger,0.485
inhuman,m,rashin mutuntaka,rashin mutuntaka,anger,0.485
disservice,rashin aiki,NA,rashin aiki,anger,0.485
annoyed,haushi,NA,haushi,anger,0.485
stayaway,stayaway,nisa,nisa,anger,0.485
disobedient,rashin biyayya,NA,rashin biyayya,anger,0.485
alienate,ware,NA,ware,anger,0.485
fricking,fricking,firgita,firgita,anger,0.485
demand,buƙata,NA,buƙata,anger,0.485
disapproved,ba a yarda ba,NA,ba a yarda ba,anger,0.485
oust,fitar,NA,fitar,anger,0.484
litigious,mai kara,NA,mai kara,anger,0.484
rivalry,kishiya,NA,kishiya,anger,0.484
mocking,izgili,NA,izgili,anger,0.484
obnoxious,m,marar daɗi sosai,marar daɗi sosai,anger,0.484
thresh,busa,NA,busa,anger,0.484
restrain,takura,NA,takura,anger,0.484
blame,zargi,NA,zargi,anger,0.484
deceit,yaudara,NA,yaudara,anger,0.484
strained,damuwa,NA,damuwa,anger,0.484
penalty,azaba,NA,azaba,anger,0.484
opposed,adawa,NA,adawa,anger,0.484
disgrace,wulakanci,wulaƙanci,wulaƙanci,anger,0.484
imprisoned,daure,NA,daure,anger,0.484
sucker,tsotsa,NA,tsotsa,anger,0.484
suspicious,m,na zargi,na zargi,anger,0.484
upheaval,tashin hankali,NA,tashin hankali,anger,0.484
renounce,watsi,NA,watsi,anger,0.484
turbulence,tashin hankali,NA,tashin hankali,anger,0.483
pound,laban,laba,laba,anger,0.481
coldness,sanyi,NA,sanyi,anger,0.477
ungrateful,butulci,NA,butulci,anger,0.472
stoopid,stoopid,wawa,wawa,anger,0.471
battalion,bataliya,NA,bataliya,anger,0.471
armament,makamai,NA,makamai,anger,0.47
jealous,mai kishi,NA,mai kishi,anger,0.47
hostage,garkuwa,NA,garkuwa,anger,0.47
adversity,wahala,NA,wahala,anger,0.47
infidel,kafiri,NA,kafiri,anger,0.47
ram,rago,NA,rago,anger,0.47
annoying,m,mai haifar da ɓacin rai,mai haifar da ɓacin rai,anger,0.47
dispossessed,mallaki,NA,mallaki,anger,0.47
feudalism,feudalism,tsarin feudalism,tsarin feudalism,anger,0.47
gall,gall,rashin kunya,rashin kunya,anger,0.47
accuser,mai zargi,NA,mai zargi,anger,0.47
friction,gogayya,NA,gogayya,anger,0.47
subversion,subversion,rushewa,rushewa,anger,0.47
plunder,ganima,NA,ganima,anger,0.469
incite,tunzura,NA,tunzura,anger,0.469
objection,ƙin yarda,NA,ƙin yarda,anger,0.469
simmer,tafasa,NA,tafasa,anger,0.469
offense,laifi,NA,laifi,anger,0.469
complain,koka,NA,koka,anger,0.469
injury,rauni,NA,rauni,anger,0.469
disruption,rushewa,NA,rushewa,anger,0.469
backoff,backoff,baya,baya,anger,0.469
steal,sata,NA,sata,anger,0.469
angermanagement,gudanar da fushi,NA,gudanar da fushi,anger,0.469
stifled,takura,NA,takura,anger,0.469
smother,kumbura,NA,kumbura,anger,0.469
selfish,son kai,NA,son kai,anger,0.469
dislike,ƙi,NA,ƙi,anger,0.469
recidivism,sake dawowa,NA,sake dawowa,anger,0.469
disobey,rashin biyayya,NA,rashin biyayya,anger,0.469
intolerance,rashin haƙuri,NA,rashin haƙuri,anger,0.469
exile,gudun hijira,NA,gudun hijira,anger,0.469
thump,buga,NA,buga,anger,0.469
selfishness,son kai,NA,son kai,anger,0.469
distress,damuwa,NA,damuwa,anger,0.469
huff,huci,NA,huci,anger,0.469
perpetrator,mai aikatawa,NA,mai aikatawa,anger,0.469
subversive,yan tawaye,yan tawaye,yan tawaye,anger,0.469
opposition,adawa,NA,adawa,anger,0.469
insanity,hauka,NA,hauka,anger,0.469
areyoukidding,areyoukidding,wasa kake,wasa kake,anger,0.468
mug,mug,fuskar mutum,fuskar mutum,anger,0.467
agony,azaba,NA,azaba,anger,0.465
arrogant,masu girman kai,NA,masu girman kai,anger,0.461
vent,iska,NA,iska,anger,0.456
sux,sux,tsotsa,tsotsa,anger,0.456
picketing,cin duri,rashin yarda,rashin yarda,anger,0.456
elimination,kawarwa,NA,kawarwa,anger,0.456
haughty,masu girman kai,NA,masu girman kai,anger,0.456
troublesome,matsala,NA,matsala,anger,0.455
mislead,yaudara,NA,yaudara,anger,0.455
impermeable,wanda ba zai iya jurewa ba,NA,wanda ba zai iya jurewa ba,anger,0.455
illegality,rashin bin doka,NA,rashin bin doka,anger,0.455
constraint,ƙuntatawa,NA,ƙuntatawa,anger,0.455
dying,mutuwa,NA,mutuwa,anger,0.455
clamor,kururuwa,NA,kururuwa,anger,0.455
flagrant,m,na laifi a bayyane,na laifi a bayyane,anger,0.455
illicit,haram,NA,haram,anger,0.455
busted,busted,fashe,fashe,anger,0.455
veto,veto,ƙi,ƙi,anger,0.455
idiocy,wawa,NA,wawa,anger,0.455
crabby,kaguwa,ƙaguwa,ƙaguwa,anger,0.455
stubbed,tauri,NA,tauri,anger,0.455
grated,grated,niƙawa,niƙawa,anger,0.455
desist,daina,NA,daina,anger,0.453
suppress,danniya,NA,danniya,anger,0.453
bad,mara kyau,NA,mara kyau,anger,0.453
disagreeing,sabani,saɓani,saɓani,anger,0.453
struggle,gwagwarmaya,NA,gwagwarmaya,anger,0.453
despotism,son zuciya,NA,son zuciya,anger,0.453
disapproving,rashin yarda,NA,rashin yarda,anger,0.453
bayonet,bayonet,wuƙa,wuƙa,anger,0.453
intense,m,mai tsanani,mai tsanani,anger,0.453
hysterical,mai ban tsoro,NA,mai ban tsoro,anger,0.453
usurped,kwace,ƙwace,ƙwace,anger,0.453
displeased,rashin jin daɗi,NA,rashin jin daɗi,anger,0.453
godless,marasa tsoron Allah,rashin ibada,rashin ibada,anger,0.453
unlawful,haram,NA,haram,anger,0.451
wrongly,kuskure,NA,kuskure,anger,0.448
repellent,m,mai korewa,mai korewa,anger,0.442
wrongful,zalunci,NA,zalunci,anger,0.441
dishonor,rashin mutunci,NA,rashin mutunci,anger,0.441
foe,maƙiyi,NA,maƙiyi,anger,0.441
wasted,ɓata,NA,ɓata,anger,0.441
psychosis,tabin hankali,taɓin hankali,taɓin hankali,anger,0.441
aversion,ƙiyayya,NA,ƙiyayya,anger,0.44
punitive,azaba,NA,azaba,anger,0.439
ultimatum,ƙarshe,NA,ƙarshe,anger,0.439
gahhh,gahh,gahhh,gahhh,anger,0.439
knuckles,wuyan hannu,NA,wuyan hannu,anger,0.439
effigy,fitina,NA,fitina,anger,0.439
upset,haushi,NA,haushi,anger,0.439
schism,rarrabuwa,NA,rarrabuwa,anger,0.439
separatist,mai ballewa,yan aware,yan aware,anger,0.438
deny,musu,NA,musu,anger,0.438
stupidity,wauta,NA,wauta,anger,0.438
deleterious,m,mai lalatarwa,mai lalatarwa,anger,0.438
worthless,banza,NA,banza,anger,0.438
abandonment,watsi,NA,watsi,anger,0.438
mucked,murkushe,murƙushe,murƙushe,anger,0.438
ransom,fansa,NA,fansa,anger,0.438
irritation,hangula,NA,hangula,anger,0.438
fugitive,mai gudun hijira,NA,mai gudun hijira,anger,0.438
segregate,ware,NA,ware,anger,0.437
oblivion,mantuwa,NA,mantuwa,anger,0.437
payback,biya,NA,biya,anger,0.436
incongruous,wanda bai dace ba,NA,wanda bai dace ba,anger,0.435
eviction,fitarwa,NA,fitarwa,anger,0.435
collusion,hada baki,haɗa baki,haɗa baki,anger,0.432
rob,yi fashi,NA,yi fashi,anger,0.431
ravenous,ravenous,matsananciyar yunwa,matsananciyar yunwa,anger,0.429
infidelity,kafirci,NA,kafirci,anger,0.429
overrun,mamaye,NA,mamaye,anger,0.429
rejection,kin amincewa,ƙin amincewa,ƙin amincewa,anger,0.426
stupidrain,wawa,NA,wawa,anger,0.426
getoverit,sakewa,NA,sakewa,anger,0.426
incredulous,m,rashin yarda da wani abu,rashin yarda da wani abu,anger,0.426
martial,martial,na soja,na soja,anger,0.426
harbinger,mawaƙa,NA,mawaƙa,anger,0.426
painful,mai zafi,NA,mai zafi,anger,0.426
defense,tsaro,NA,tsaro,anger,0.425
enforce,tilasta,NA,tilasta,anger,0.424
fuss,hayaniya,NA,hayaniya,anger,0.424
banger,banger,naman alade,naman alade,anger,0.424
defraud,zamba,NA,zamba,anger,0.424
commotion,tashin hankali,NA,tashin hankali,anger,0.424
powerful,mai karfi,mai ƙarfi,mai ƙarfi,anger,0.424
fraudulent,yaudara,NA,yaudara,anger,0.424
concealment,boyewa,ɓoyewa,ɓoyewa,anger,0.424
indecency,lalata,NA,lalata,anger,0.424
greed,kwadayi,kwaɗayi,kwaɗayi,anger,0.424
exasperation,tashin hankali,NA,tashin hankali,anger,0.424
disobedience,rashin biyayya,NA,rashin biyayya,anger,0.424
censor,mai bincike,NA,mai bincike,anger,0.424
discontent,rashin gamsuwa,NA,rashin gamsuwa,anger,0.424
fallacious,m,mai yaudara,mai yaudara,anger,0.424
gonorrhea,gonorrhea,guloriya,guloriya,anger,0.424
unsympathetic,marasa tausayi,NA,marasa tausayi,anger,0.424
cur,cur,mummunan kare,mummunan kare,anger,0.422
duel,duel,faɗa,faɗa,anger,0.422
banishment,korewa,NA,korewa,anger,0.422
annoyance,bacin rai,ɓacin rai,ɓacin rai,anger,0.422
bang,bang,amo mai kaifi,amo mai kaifi,anger,0.422
deportation,fitarwa,NA,fitarwa,anger,0.422
penetration,shigarwa,NA,shigarwa,anger,0.422
nettle,nettle,haushi/ɓacin rai,haushi/ɓacin rai,anger,0.422
scar,tabo,NA,tabo,anger,0.422
misrepresented,ba da gaskiya ba,NA,ba da gaskiya ba,anger,0.422
penitentiary,gidan yari,NA,gidan yari,anger,0.422
sedition,fitina,NA,fitina,anger,0.422
barb,barb,tsini,tsini,anger,0.422
snubbed,guguwa,tsawatawa,tsawatawa,anger,0.422
sarcasm,zagi,NA,zagi,anger,0.422
cracked,fashe,NA,fashe,anger,0.422
blatant,bayyananne,NA,bayyananne,anger,0.42
force,karfi,ƙarfi,ƙarfi,anger,0.418
perverse,karkatattu,NA,karkatattu,anger,0.415
wring,wring,murɗa,murɗa,anger,0.415
grim,m,mai tsanani/duhu,mai tsanani/duhu,anger,0.413
bastion,bastion,sansani,sansani,anger,0.413
tiff,tafe,NA,tafe,anger,0.412
sordid,m,marar kyau,marar kyau,anger,0.412
surly,m,mai mugun hali,mai mugun hali,anger,0.412
nothappy,ba farin ciki,NA,ba farin ciki,anger,0.412
moody,m,canzawar yanayi,canzawar yanayi,anger,0.412
hunting,farauta,NA,farauta,anger,0.411
indenture,indenture,yarjejeniya,yarjejeniya,anger,0.41
detainee,wanda aka tsare,NA,wanda aka tsare,anger,0.409
supremacy,fifiko,NA,fifiko,anger,0.409
compulsion,tilastawa,NA,tilastawa,anger,0.409
reproach,zargi,NA,zargi,anger,0.409
areyoukiddingme,areyoukiddingme,wasa kake yi min,wasa kake yi min,anger,0.409
inept,m,rashin fasaha,rashin fasaha,anger,0.409
cantwin,cantwin,ba nasara,ba nasara,anger,0.409
squelch,kumbura,NA,kumbura,anger,0.409
forfeit,yi hasara,NA,yi hasara,anger,0.409
blockade,toshewa,NA,toshewa,anger,0.409
disappoint,kunyata,NA,kunyata,anger,0.409
implicate,aibu,NA,aibu,anger,0.409
sham,kunya,NA,kunya,anger,0.409
awful,m,mara daɗi,mara daɗi,anger,0.409
contradict,saba,saɓa,saɓa,anger,0.409
sneak,zamewa,NA,zamewa,anger,0.409
lying,ƙarya,NA,ƙarya,anger,0.408
badger,baja,NA,baja,anger,0.406
forsaken,watsi,NA,watsi,anger,0.406
antipathy,rashin tausayi,NA,rashin tausayi,anger,0.406
inequality,rashin daidaituwa,NA,rashin daidaituwa,anger,0.406
epidemic,annoba,NA,annoba,anger,0.406
wop,wop,ɗan Italiya,ɗan Italiya,anger,0.406
onerous,m,wajibai masu nauyi,wajibai masu nauyi,anger,0.406
tremor,rawar jiki,NA,rawar jiki,anger,0.406
wrongdoing,zalunci,NA,zalunci,anger,0.406
scrapie,scrapie,ƙurajen tumaki,ƙurajen tumaki,anger,0.406
nuisance,tashin hankali,NA,tashin hankali,anger,0.406
unthinkable,ba zato ba tsammani,NA,ba zato ba tsammani,anger,0.406
rail,dogo,NA,dogo,anger,0.406
cacophony,cacophony,sauti mai kaushi,sauti mai kaushi,anger,0.406
delusion,rudu,ruɗu,ruɗu,anger,0.406
arguments,muhawara,NA,muhawara,anger,0.404
affront,cin mutunci,NA,cin mutunci,anger,0.403
traumatic,mai rauni,NA,mai rauni,anger,0.402
libel,cin mutunci,NA,cin mutunci,anger,0.4
annoys,damuwa,NA,damuwa,anger,0.4
sodding,sodding,rufaffe,rufaffe,anger,0.4
soslow,m,a hankali sosai,a hankali sosai,anger,0.398
watchout,watchout,kula,kula,anger,0.398
frenetic,m,mai sauri,mai sauri,anger,0.397
remiss,gafartawa,NA,gafartawa,anger,0.397
barge,jirgin ruwa,NA,jirgin ruwa,anger,0.396
rabble,m,zagi,zagi,anger,0.394
confiscate,kwace,ƙwace,ƙwace,anger,0.394
disrespect,rashin mutunci,NA,rashin mutunci,anger,0.394
illegal,haram,NA,haram,anger,0.394
sue,kai ƙara,NA,kai ƙara,anger,0.394
actionable,actionable,rashin adalci,rashin adalci,anger,0.394
